,ALL,UNKNOWN,QQ2HQQ_FWDH,QQ2HQQ_0J,QQ2HQQ_1J,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_GT25
hw_pdf4lhc_unc_28,1.0,5.6764701039508956e-06,0.07498248428409506,0.07197679035355131,0.3382427808857537,0.0049167197686376535,0.009926746943504702,0.0748678542644194,0.007797900088853979,0.012979687215004731,0.036156209625881466,0.10289587367989005,0.030543505265389806,0.05443916094645941,0.014114324924349388,0.05079294335899881,0.011646488457610092,0.05499839534719885,0.009195358947250312,0.005438379678786847,0.00420536889201804,0.004934628658268475,0.002889414539644938,0.006127890537278204,0.0030587219770181243,0.009340786115273043,0.0035259087747597385
hw_pdf4lhc_unc_29,1.0,5.706451117272129e-06,0.07481216647162679,0.07201693868878627,0.3383479879623529,0.0049186569609023035,0.009931788421947215,0.07491150542691016,0.007801988330094103,0.012986896076704366,0.03618303728941523,0.10298690181015667,0.0305752437035607,0.05447455120189681,0.01412520741541414,0.050776039365586875,0.011643052943900091,0.05484828445945002,0.009171607740749063,0.005441449134154266,0.00420701975938288,0.004935909459282679,0.002890679103718436,0.006122986646097247,0.0030558843346802016,0.009314069603319847,0.0035144412387935592
hw_qcd_0,1.0,5.571701745838157e-06,0.07506526503195898,0.0720661976648553,0.3386806629236172,0.004924536275145193,0.009792575939372335,0.07321520076882201,0.007798415063981619,0.012958880593262178,0.03572374477968279,0.10195926278910712,0.03033589505364827,0.05459597981527302,0.014157924433593842,0.05138915316905883,0.011775798452254023,0.05683183845584023,0.009423417554251145,0.005317414918443202,0.004158893775007652,0.004871715007713527,0.002859712219851366,0.006085864710338133,0.0030405884051085855,0.009424992320497028,0.003540498177570647
hw_qcd_1,1.0,5.587049294902979e-06,0.07547676685141895,0.07252080515992096,0.33894497398317985,0.004924253363724851,0.009710847785675162,0.07316563548665392,0.007788242136597487,0.01292720117953401,0.03563888995424167,0.10228700591796189,0.030338341276360217,0.054625153349820474,0.014139225762887737,0.05123385328562671,0.011727018613839988,0.05596642673199591,0.009311502893605458,0.005319223328641833,0.004144069322987713,0.004879625504776072,0.002859479538914872,0.006096822644484521,0.0030422056731178623,0.00939250678840564,0.00353433641633127
hw_qcd_2,1.0,5.6120747538501105e-06,0.0757735643077096,0.07269457312309642,0.3389333283756993,0.004920692934070262,0.009614788376444333,0.07314571650241958,0.007784139271254034,0.012899810467951123,0.035606491409776876,0.10280347942133271,0.030426503168475182,0.054773063870563875,0.014162402688421333,0.05116585938531255,0.01170360783035667,0.05507934171389985,0.009195648280709432,0.005352929096719353,0.004153429111485938,0.004909311675427116,0.0028731818876968737,0.006122939267673247,0.0030522323914909874,0.009330039299018976,0.0035173140682405162
hw_qcd_3,1.0,5.596442787630282e-06,0.07471713312330878,0.0713152413679345,0.33760714957489985,0.004911507611374092,0.0099382382084291,0.07448069678249461,0.007807641635072827,0.012989790901134675,0.036103387016026306,0.1024875135400377,0.03051192259430714,0.05454801944687836,0.014165945127120364,0.05119187341582037,0.011748131885677932,0.056269954288472826,0.009373400680411176,0.005446882532499446,0.0042288877195216954,0.004951653875468491,0.0029044187304196676,0.006162199017721101,0.003079196497331732,0.009481098069290993,0.003572519915558668
hw_qcd_4,1.0,5.567217679772542e-06,0.07518492620596202,0.07236151015684082,0.338558859596329,0.004919666252703046,0.009894268168641782,0.07520849463299487,0.007793970188512097,0.012967076052837045,0.036219428619857705,0.10345827252767768,0.030639890899230617,0.05447996655824235,0.0141041589920804,0.05053443117000374,0.011571901103530756,0.05376225558150508,0.00900935065753372,0.005460960486242671,0.004205257802546743,0.004944320578107854,0.002890171180422443,0.006115381326944861,0.0030471976832055054,0.00919060367349383,0.0034721126868736307
hw_qcd_5,1.0,5.61615111110994e-06,0.0744398729845631,0.0707171666920622,0.33675218262302264,0.004901130846879732,0.010054246693208237,0.07548856241133022,0.007814990106137351,0.01301440898711743,0.03640574111515646,0.10290822326479947,0.03065211440095453,0.054509821777789014,0.01417233204412676,0.05103475616929916,0.011726099196727577,0.055822458427535894,0.009333565863079391,0.005549992910080517,0.004284632503121257,0.00501531844298772,0.0029400240060153686,0.006222992881186109,0.0031099449698594917,0.009525781883546976,0.0035980226483022684
hw_qcd_6,1.0,5.563914883254427e-06,0.07460900313021267,0.07154750041743783,0.3376686228522208,0.004912235132324625,0.010102218641042623,0.07624956740900803,0.007806332345320653,0.013019120444378885,0.03656433492463373,0.10341609714773854,0.03071035177422851,0.05431836087071771,0.014094875054428847,0.05045455131096167,0.011575833111171946,0.05415378250001274,0.009078651782276787,0.005536986603790907,0.004255923303666954,0.004982817877006199,0.0029147163546596783,0.006153054016532732,0.0030693837722491095,0.009288619357669482,0.003511495951425136
hw_qcd_7,1.0,5.531217242519547e-06,0.07471218346894455,0.07209402401412635,0.3382581145887878,0.004918840646078719,0.010118723077992197,0.076865143648266,0.0078018655230935935,0.013021097503154609,0.036711687377942136,0.10398414356836698,0.030811264604376866,0.054244576666099505,0.014057383691411292,0.05002732348334806,0.01146612550095768,0.052704485558805754,0.008859732874336057,0.005547721835170319,0.004246881465101734,0.004972436255460717,0.0029038155458989243,0.006109312315321184,0.0030431542924305973,0.00907861994581432,0.0034358113314715117
