,ALL,UNKNOWN,QQ2HLL_FWDH,QQ2HLL_PTV_0_75_0J,QQ2HLL_PTV_75_150_0J,QQ2HLL_PTV_150_250_0J,QQ2HLL_PTV_250_400_0J,QQ2HLL_PTV_GT400_0J,QQ2HLL_PTV_0_75_1J,QQ2HLL_PTV_75_150_1J,QQ2HLL_PTV_150_250_1J,QQ2HLL_PTV_250_400_1J,QQ2HLL_PTV_GT400_1J,QQ2HLL_PTV_0_75_GE2J,QQ2HLL_PTV_75_150_GE2J,QQ2HLL_PTV_150_250_GE2J,QQ2HLL_PTV_250_400_GE2J,QQ2HLL_PTV_GT400_GE2J,QQ2HQQ_FWDH,QQ2HQQ_0J,QQ2HQQ_1J,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_GT25
hw_pdf4lhc_unc_20,0.00038597164245216366,1.9779697526248416e-05,7.146649015300989e-05,0.0001185960598058947,9.173680251240046e-05,4.8370581854969e-05,2.2822075281936317e-05,1.03339784520093e-05,6.502246666865301e-05,5.7292431625679804e-05,3.500531202976309e-05,1.7956687579227697e-05,8.168411706362101e-06,4.256058925537843e-05,4.093257568850989e-05,2.728105850961341e-05,1.5025383694967293e-05,7.680050335718313e-06,0.00011280806064158024,7.028667343121072e-05,0.00017481858662085877,3.4813036960746835e-05,0.00014197741230376386,5.904565138992052e-05,4.442562858397435e-05,0.00011768915110071044,0.00010667217959103564,2.0904787732806656e-05,4.7124808616007925e-05,7.299711946913687e-06,1.820740350255316e-05,4.43464890372335e-06,1.1611032195320211e-05,2.1865358272865303e-06,6.751717591801668e-06,8.85051191453042e-06,2.3479244129997918e-05,4.042997376597183e-06,1.1010904152090655e-05,2.631876292748214e-06,7.409537133102909e-06,1.4764128482862474e-06,4.622667065983757e-06
hw_pdf4lhc_unc_21,0.0003857675629042097,1.9804816744721143e-05,7.154150429777841e-05,0.00011844892919451018,9.16379380087535e-05,4.8299127963477684e-05,2.2818687820848848e-05,1.0343625579447669e-05,6.501239250295004e-05,5.729946597012811e-05,3.504094868386761e-05,1.8006461865244828e-05,8.19257756623502e-06,4.257483281747257e-05,4.097141216883435e-05,2.732594895248098e-05,1.5068122511416334e-05,7.718348999153442e-06,0.00011274484860137441,7.019508614840331e-05,0.0001746240842808972,3.4780740400022504e-05,0.00014182222347463636,5.905572292890928e-05,4.432870680454073e-05,0.00011766335693570598,0.00010674094815437456,2.0931921539197084e-05,4.720313436982379e-05,7.314257861531994e-06,1.8252316668623172e-05,4.445223175931165e-06,1.164648702493289e-05,2.1846043062100387e-06,6.782691580681032e-06,8.875276847599394e-06,2.35480928337225e-05,4.0529090057802835e-06,1.1067616031666473e-05,2.642058357855407e-06,7.459047746597671e-06,1.497273252037566e-06,4.663256949884316e-06
hw_pdf4lhc_unc_22,0.0003858080952670073,1.9773782323903886e-05,7.143343289233102e-05,0.00011853469879337368,9.169846095786219e-05,4.835467776896524e-05,2.2818063148791904e-05,1.0333178370478255e-05,6.500063202808463e-05,5.727713387108501e-05,3.501433011734144e-05,1.7955742837804967e-05,8.165189148088882e-06,4.2541214330521035e-05,4.092036454792511e-05,2.7276429729946026e-05,1.5027759405931682e-05,7.680198311269847e-06,0.00011272724431438344,7.024589687159045e-05,0.00017473550905647574,3.479787650558942e-05,0.00014191956719938098,5.902710966113058e-05,4.4402280897697795e-05,0.00011765245230843,0.0001066491282354219,2.0899620162109946e-05,4.711096785479623e-05,7.290433949628919e-06,1.8199676910436462e-05,4.431831444009076e-06,1.159953797047599e-05,2.1715655726073655e-06,6.7416648881179865e-06,8.849602225280794e-06,2.3473200319795627e-05,4.0393462461553525e-06,1.1009463555212518e-05,2.6272601499746876e-06,7.412296676613065e-06,1.4761818388649957e-06,4.622468950148464e-06
hw_pdf4lhc_unc_23,0.0003860448390025374,1.9722932815973707e-05,7.13292863073447e-05,0.00011860203618139786,9.1761545193844e-05,4.840030869680799e-05,2.2854492806038766e-05,1.0370367801844207e-05,6.505081175227698e-05,5.732004048331352e-05,3.5125539760303815e-05,1.801676054739074e-05,8.18526885671335e-06,4.256749742023514e-05,4.0942959683888634e-05,2.7293268591013967e-05,1.5041573609715042e-05,7.68906962871265e-06,0.0001127608865087299,7.028671092551331e-05,0.00017484595261981736,3.482043418516901e-05,0.00014202243575792457,5.907140633260558e-05,4.4438359554315734e-05,0.00011774651412898169,0.00010674083678844982,2.0915120806231923e-05,4.7141779264454954e-05,7.2957717972394e-06,1.820425247229533e-05,4.430993111108664e-06,1.1599297548119968e-05,2.167631217769564e-06,6.732233598122684e-06,8.865090312757843e-06,2.3492944947584595e-05,4.049215716848206e-06,1.1016738352762448e-05,2.625743658927682e-06,7.4125682898661975e-06,1.4772232968210869e-06,4.617639235869721e-06
hw_pdf4lhc_unc_24,0.0003858180023193806,1.981007407840059e-05,7.156304385241595e-05,0.00011855672134617231,9.169658965689496e-05,4.8326732597388465e-05,2.2797712745905467e-05,1.0315213556346562e-05,6.49729401092961e-05,5.724643638892962e-05,3.498584079523125e-05,1.79400530453117e-05,8.15458935836856e-06,4.25194192866539e-05,4.0895115001229826e-05,2.7255517521487574e-05,1.5014618544532209e-05,7.672725840657397e-06,0.00011287829220555405,7.02643387427313e-05,0.0001747483960027053,3.4795226852892734e-05,0.00014191196420452153,5.899600080094244e-05,4.438898740527443e-05,0.00011759979083789285,0.00010658497803578693,2.0883375682896257e-05,4.7076548907297126e-05,7.283970179031754e-06,1.8185652287353494e-05,4.430472639525286e-06,1.1594274596549459e-05,2.169888947887658e-06,6.743704431302913e-06,8.838467891151122e-06,2.3457018621522302e-05,4.034032060509634e-06,1.0999496901313926e-05,2.6282995344944683e-06,7.412751965710024e-06,1.4788991901167173e-06,4.637460256037776e-06
hw_pdf4lhc_unc_25,0.00038570803368754897,1.981256732482956e-05,7.159510808598704e-05,0.00011837601691088401,9.159417000634058e-05,4.830773289007248e-05,2.2806493389680675e-05,1.0332130356747122e-05,6.503052499434569e-05,5.731298002438416e-05,3.49944425733014e-05,1.7953527662948172e-05,8.175713998990332e-06,4.259503978791159e-05,4.0982290081166534e-05,2.7322329622051554e-05,1.5057091561241656e-05,7.699419068777744e-06,0.00011289110295865218,7.014577308879898e-05,0.00017453379992139124,3.477145997413819e-05,0.00014174208766709213,5.9071447522009783e-05,4.431721551482276e-05,0.00011766286101632756,0.00010675926112009298,2.0930897374562355e-05,4.7198459786116486e-05,7.3035959166263206e-06,1.8236339709060933e-05,4.439823933396531e-06,1.1624228215286517e-05,2.176932062592308e-06,6.758739258240027e-06,8.861574928884086e-06,2.3527128347237464e-05,4.051256273127716e-06,1.1039397558629328e-05,2.635432801260127e-06,7.4327870452939e-06,1.4820595839882691e-06,4.636412524332606e-06
hw_pdf4lhc_unc_26,0.000385777399859642,1.9798822663509067e-05,7.153316837343616e-05,0.00011856842978759132,9.167112673777519e-05,4.826572374244293e-05,2.273011014800319e-05,1.0247407592291407e-05,6.501339416591232e-05,5.726400395226332e-05,3.495259605929458e-05,1.789545635520606e-05,8.113056630841176e-06,4.256159463137825e-05,4.092485754498404e-05,2.7260942003840373e-05,1.4997511995240631e-05,7.647087274417671e-06,0.00011284572601878125,7.027249822505607e-05,0.00017473292641929702,3.4791585853683884e-05,0.00014185258666067274,5.9019454219070564e-05,4.4340283261492433e-05,0.00011758428537974461,0.00010663335466261057,2.0893330289905192e-05,4.710214672585363e-05,7.286592237825109e-06,1.819536552775633e-05,4.430623684399969e-06,1.1601348244250814e-05,2.1724577779882596e-06,6.7467807830358776e-06,8.814601856815608e-06,2.3430872290638214e-05,4.020743434571213e-06,1.0990573234644443e-05,2.6191113805875912e-06,7.404397001433673e-06,1.4732368508660789e-06,4.623291123624645e-06
hw_pdf4lhc_unc_27,0.0003856879613706561,1.9741400126660144e-05,7.128364931175131e-05,0.00011843548504428605,9.161786660140298e-05,4.830330058146357e-05,2.2809024228918464e-05,1.0330025804196802e-05,6.509792976893309e-05,5.736798427105375e-05,3.5002175608651266e-05,1.795441640891228e-05,8.175674084492711e-06,4.265287495920004e-05,4.10358688927321e-05,2.7357971046168414e-05,1.5074726618159084e-05,7.698674318632446e-06,0.00011238304146169567,7.018356767013008e-05,0.00017460245543564592,3.478561901750672e-05,0.00014177953787075672,5.913146839820359e-05,4.427518005747792e-05,0.00011774336722738767,0.00010688484319861462,2.0965068947442963e-05,4.7272529964380835e-05,7.3128052008756134e-06,1.8258201149704495e-05,4.4414911452043096e-06,1.1625988963876091e-05,2.171120616340539e-06,6.74736646783408e-06,8.867963049383628e-06,2.3555823169095124e-05,4.05084325312823e-06,1.1047304998284749e-05,2.632855720059605e-06,7.430405314994357e-06,1.4780509114568817e-06,4.628848721295854e-06
hw_pdf4lhc_unc_28,0.00038577401492254906,1.976688168737943e-05,7.140645988060671e-05,0.00011855370908774878,9.166185609901461e-05,4.8314165403905e-05,2.2800895979138957e-05,1.0325911958497706e-05,6.50237007228864e-05,5.728367929114141e-05,3.4980703880684025e-05,1.7936224447172832e-05,8.162613115156105e-06,4.25642818274388e-05,4.0937641820724705e-05,2.7282453217351036e-05,1.5028735558789827e-05,7.68109118262546e-06,0.0001126466208004413,7.026793457262566e-05,0.00017473149527932086,3.479353812351183e-05,0.00014188185971869368,5.904068293712627e-05,4.438561936644661e-05,0.00011765178059677347,0.00010667219205786414,2.090475044612546e-05,4.712855513518229e-05,7.293143604819247e-06,1.8208455835533747e-05,4.4343289294075205e-06,1.1608795386699466e-05,2.1735404276677794e-06,6.749828138910714e-06,8.847526224183565e-06,2.3479746646745645e-05,4.0413588766174e-06,1.1013988462907243e-05,2.627804486436006e-06,7.415682666279855e-06,1.4771911872203918e-06,4.627589205165032e-06
hw_pdf4lhc_unc_29,0.00038588779888377496,1.9782853849650748e-05,7.14616239264244e-05,0.00011859444224742085,9.17260866648673e-05,4.834602614188505e-05,2.281203025959393e-05,1.0327070786529586e-05,6.499942580247529e-05,5.726885560240347e-05,3.4998347986754395e-05,1.795084934328283e-05,8.16185807662161e-06,4.2530324736915426e-05,4.0904475548118204e-05,2.7263614018829803e-05,1.502082606032092e-05,7.675621751108284e-06,0.00011279767571956662,7.02838624542524e-05,0.00017480002105531176,3.480520576550651e-05,0.00014196360545826682,5.9019214023420546e-05,4.439431499778087e-05,0.00011765518157230768,0.0001066230147130366,2.0888355139474724e-05,4.708173147214202e-05,7.282322831419513e-06,1.8185982381254987e-05,4.42898089041681e-06,1.158662513133014e-05,2.1694671044572367e-06,6.740435359670425e-06,8.8433628009492e-06,2.345727668715007e-05,4.033182660418523e-06,1.0998155850266563e-05,2.6261944039971027e-06,7.407270880677501e-06,1.475662156118479e-06,4.622173790000085e-06
hw_qcd_0,0.005344912055204624,2.53993238728325e-05,0.00010227059036198668,0.00021803161606249316,0.00011278224021144769,0.0025194146823979205,2.5884900394328328e-05,1.235950277320246e-05,6.738165224790666e-05,5.8652665091046934e-05,4.377794183831295e-05,1.7836945382067226e-05,8.064284111603446e-06,4.653810093101527e-05,4.4456133987783084e-05,2.9522738786602322e-05,1.5991843712547296e-05,8.005437004894281e-06,0.00046700908421867506,0.00010025481148597703,0.00032458196140300257,4.7549904039172036e-05,0.0021554791443421433,6.145597244113432e-05,0.004136983695410719,0.00012025338483696952,0.0001126268981633759,2.404081903846797e-05,5.38804747512586e-05,9.336822473210615e-06,2.2366292350312052e-05,5.887215421435443e-06,1.4824675445411596e-05,3.0751898963989385e-06,9.004909956474909e-06,9.240622830319028e-06,2.5210252331872744e-05,4.339594379435432e-06,1.2412902279846748e-05,2.9683151161142607e-06,8.616689147536764e-06,1.885763554073879e-06,5.6732287831158555e-06
hw_qcd_1,0.008725996924015144,2.485746535633092e-05,9.115892129447151e-05,0.0001675450879056884,0.00011676069400038915,0.0034853346110082376,2.5543923052250912e-05,1.1727037923817042e-05,6.797611313468179e-05,5.884204585196223e-05,3.7581001676998145e-05,1.863312537723836e-05,8.087431715193942e-06,4.648759210695188e-05,4.4214025023223986e-05,2.9204041865618906e-05,1.5786652627467582e-05,7.917383622017972e-06,0.00014504815197483628,0.00011011475257371138,0.00043525848404889504,4.3730805077182e-05,0.002151357845949485,6.195909707594126e-05,0.007683711605747523,0.00012162777206286255,0.00011280078375526427,2.3771021693152872e-05,5.315172672069179e-05,8.780368771117183e-06,2.1464651079936946e-05,5.492365315608616e-06,1.3951437633706632e-05,2.753774618266689e-06,8.246221399758292e-06,9.190442199083106e-06,2.4961349998294558e-05,4.284946182314936e-06,1.2040243716282398e-05,2.879529404268602e-06,8.253514370755303e-06,1.717642647904768e-06,5.274314277629087e-06
hw_qcd_2,0.010554348039049866,2.5859344436399765e-05,0.00010372421073655436,0.00043803745865766464,0.00012784803033149514,0.003941711394304774,2.583501709998051e-05,1.1487658708978405e-05,6.947142098890384e-05,6.0044138756269546e-05,5.241463607962051e-05,2.1348054380736008e-05,8.275480957286187e-06,4.714481997122835e-05,4.4723242889418395e-05,2.9407710094098547e-05,1.5889130622760292e-05,7.973767315070659e-06,0.0003550914979351758,0.00016272766847933538,0.0005159036796391224,5.550604196239849e-05,0.002374228365360066,6.355575170005985e-05,0.00946157972910532,0.00012981121562875505,0.00011523607110356495,2.3905512991097544e-05,5.3304756922540545e-05,8.562175423886499e-06,2.102133563536005e-05,5.2484083436057724e-06,1.3447553152779251e-05,2.554787391351163e-06,7.782020424129504e-06,9.30803620528435e-06,2.526861491094606e-05,4.297753248710153e-06,1.1894127324298218e-05,2.8439217534339274e-06,8.058324825499243e-06,1.6181565114069114e-06,5.02857315759346e-06
hw_qcd_3,0.0010370635925908529,2.0166439226636246e-05,7.778498244010117e-05,0.00015457170628681532,9.185011539876225e-05,0.00032215609161927476,2.3663428044876393e-05,1.1058180468236958e-05,6.662932001631354e-05,5.907453126589351e-05,4.532342068602753e-05,1.8447589440184275e-05,8.638387427588549e-06,4.410664275344324e-05,4.271527122252008e-05,2.871127454440744e-05,1.592032624291442e-05,8.199814606966862e-06,0.00029107207365907436,7.415651405305499e-05,0.0001781565979585502,3.513600195464633e-05,0.00023248022466186167,6.072208455682187e-05,0.0008393731267615462,0.00012082353173174809,0.00011056938630860894,2.2030274775090777e-05,4.97628840460112e-05,7.9527469214781e-06,1.9652970936524788e-05,4.8848988969212405e-06,1.2704146027468415e-05,2.476737846848756e-06,7.559725091198847e-06,9.383707442896276e-06,2.4940231907537294e-05,4.325077696978063e-06,1.1876592186379304e-05,2.8548867284327217e-06,8.09626002355573e-06,1.679115252967269e-06,5.170452847206234e-06
hw_qcd_4,0.000589846079814445,1.9834617629126496e-05,7.649755412577609e-05,0.00016884594806408987,9.373000721819811e-05,0.00010183874090989868,2.239414422154202e-05,9.943695330626149e-06,6.4245557981825e-05,5.635398863453193e-05,4.180429168803253e-05,1.8628062078848838e-05,7.882335542650487e-06,4.16451519964153e-05,3.9855300357170834e-05,2.6393868566039746e-05,1.4467073921410013e-05,7.341592883890983e-06,0.0002017892034456848,7.739385667684903e-05,0.0001811892085212516,3.543933131861193e-05,0.0003037366776288839,5.819489363191441e-05,0.00027368940866773813,0.00011664648311355184,0.00010464691175608148,2.0169324918028145e-05,4.538656280599732e-05,6.879442815167809e-06,1.7212156791918943e-05,4.1241856942061376e-06,1.085283919366543e-05,1.974735601968924e-06,6.202754616329417e-06,8.509397598473857e-06,2.252911949745196e-05,3.849088132968929e-06,1.0413555890525763e-05,2.4686644842226855e-06,6.932391441552363e-06,1.3398207955117864e-06,4.245178756396826e-06
hw_qcd_5,0.0026534926465260297,1.9466095407399347e-05,7.481291653282724e-05,0.0001400555496173573,9.264070868831706e-05,0.0012739288720660929,2.4565631156197143e-05,1.1658271972847542e-05,6.615825022406486e-05,5.902886924530095e-05,4.58449763147975e-05,1.8754700411282043e-05,8.939715625344004e-06,4.2952777507116874e-05,4.185974084231906e-05,2.838317198820533e-05,1.5914095778696074e-05,8.307846571279145e-06,0.00023650614779326083,7.456976039494934e-05,0.00020983359740369052,3.517269155396971e-05,0.00047367925097238,6.027658555767778e-05,0.00223657407540561,0.00012171609998294,0.00010926816807895875,2.1147716658703297e-05,4.793065305423594e-05,7.415789345834052e-06,1.8508531990676622e-05,4.480626585476865e-06,1.1819545996256726e-05,2.238611301350879e-06,6.949196523853676e-06,9.443538989375837e-06,2.4771717113253166e-05,4.333857456370206e-06,1.1653839473423935e-05,2.8124985139659566e-06,7.857781160964633e-06,1.5937913628515607e-06,4.9381564947146565e-06
hw_qcd_6,0.002476593130088108,1.922720641862332e-05,7.029776776813202e-05,0.00012187490528481821,9.360058323297598e-05,0.001115627329091512,2.3514000918694522e-05,1.0742601430044566e-05,6.401655139321741e-05,5.662978027016649e-05,3.42932643778622e-05,1.7784513175983273e-05,8.25066927192893e-06,4.099812095316457e-05,3.9608119890265044e-05,2.657082693080097e-05,1.476056510822174e-05,7.612693059518192e-06,0.00011026793268051512,7.362375977189824e-05,0.00021065723973373175,3.51967693806699e-05,0.0006662980897961188,5.795011413680808e-05,0.0020753993848667135,0.00011778361396636074,0.00010409261728239608,1.9781756254880237e-05,4.472352810584949e-05,6.736290769732659e-06,1.6942650227277208e-05,4.037587517604333e-06,1.0697666862563108e-05,1.959624730087903e-06,6.164620621577936e-06,8.719820495538342e-06,2.286951622626176e-05,3.9588786369930575e-06,1.0606766020561718e-05,2.532700467335826e-06,7.066688014727644e-06,1.3815691777153394e-06,4.351753862405126e-06
hw_qcd_7,0.0025335504597991006,1.9271826759240447e-05,7.422734577293026e-05,0.0001282274922055681,9.561530084891808e-05,0.0010825545572978727,2.2856964488383168e-05,1.0174940590070348e-05,6.273696001083898e-05,5.512466074631663e-05,3.834699876365215e-05,1.779238817644627e-05,7.791837530978775e-06,3.973350344323229e-05,3.812865210450231e-05,2.5365000627368822e-05,1.3983083300600118e-05,7.1362825146976355e-06,0.00016623985451221616,7.696359907969701e-05,0.00021833851841888879,3.544674424675728e-05,0.0008181608249135813,5.650628712532295e-05,0.0021024321574917943,0.00011549989869484622,0.00010088207995453053,1.88490491129111e-05,4.252960332884352e-05,6.298735521013632e-06,1.5860458167930872e-05,3.7346212284350634e-06,9.930495566187566e-06,1.7784534006844638e-06,5.640089264524289e-06,8.228973658947001e-06,2.1558575173433295e-05,3.6997033108917396e-06,9.872929055652144e-06,2.3356641987385156e-06,6.507656599257337e-06,1.2364684373137828e-06,3.942578309694964e-06
