,ALL,UNKNOWN,GG2H_FWDH,GG2H_PTH_200_300_PTHJoverPTH_0_15,GG2H_PTH_300_450_PTHJoverPTH_0_15,GG2H_PTH_450_650_PTHJoverPTH_0_15,GG2H_PTH_GT650_PTHJoverPTH_0_15,GG2H_PTH_200_300_PTHJoverPTH_GT15,GG2H_PTH_300_450_PTHJoverPTH_GT15,GG2H_PTH_450_650_PTHJoverPTH_GT15,GG2H_PTH_GT650_PTHJoverPTH_GT15,GG2H_0J_PTH_0_10,GG2H_0J_PTH_GT10,GG2H_1J_PTH_0_60,GG2H_1J_PTH_60_120,GG2H_1J_PTH_120_200,GG2H_GE2J_MJJ_0_350_PTH_0_60_PTHJJ_0_25,GG2H_GE2J_MJJ_0_350_PTH_60_120_PTHJJ_0_25,GG2H_GE2J_MJJ_0_350_PTH_120_200_PTHJJ_0_25,GG2H_GE2J_MJJ_0_350_PTH_0_60_PTHJJ_GT25,GG2H_GE2J_MJJ_0_350_PTH_60_120_PTHJJ_GT25,GG2H_GE2J_MJJ_0_350_PTH_120_200_PTHJJ_GT25,GG2H_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_GT25,GG2H_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_GT25,GG2H_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_GT25,GG2H_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_GT25
hw_pdf4lhc_unc_31,0.00023590356306947617,3.2822039674156985e-07,6.583824511357262e-05,8.331868674510318e-06,4.298502248564816e-06,1.8133993031025534e-06,7.440201514856062e-07,1.5888794875151147e-05,7.194355477132925e-06,2.660431354448102e-06,9.763590122695757e-07,9.043587954458206e-05,0.00015900925745702238,8.75050222510317e-05,6.680397478119882e-05,2.3850278442150268e-05,2.607895446536539e-05,3.0273612836953672e-05,1.6424278098862654e-05,2.526698268933301e-05,2.9868494291155816e-05,2.2610131509964264e-05,1.511702634811838e-05,1.884099182701654e-05,7.3844887221742895e-06,9.378587902089938e-06,5.574110018675635e-06,7.148252512475042e-06,4.107334232085352e-06,5.218971516797227e-06
hw_pdf4lhc_unc_32,0.00023585902641173754,3.284374843232459e-07,6.586756951737443e-05,8.348889736766651e-06,4.3140492735148554e-06,1.826562927965389e-06,7.506692437557103e-07,1.5919380113071784e-05,7.217783414894799e-06,2.673862906776698e-06,9.853817439359526e-07,9.036945649841667e-05,0.00015894012151689707,8.74977756100762e-05,6.682475651422618e-05,2.3875048366855898e-05,2.607660670652645e-05,3.0283100859465414e-05,1.643935313138216e-05,2.526763115479198e-05,2.9880313969228764e-05,2.2630956534266245e-05,1.5126816636182922e-05,1.8856502665373918e-05,7.393627097886682e-06,9.391021609459477e-06,5.584987768020249e-06,7.164025207182404e-06,4.121076822558e-06,5.239400426933233e-06
hw_pdf4lhc_unc_33,0.0002358784820925314,3.2843047209510793e-07,6.582816725889993e-05,8.344502075122676e-06,4.31082478635865e-06,1.8226039465973004e-06,7.492036362771389e-07,1.59132728393437e-05,7.2131557777885265e-06,2.6717852225901676e-06,9.831076958113972e-07,9.037676384635317e-05,0.00015897610855615242,8.750978319751894e-05,6.682696539538443e-05,2.387064426456671e-05,2.608039750171634e-05,3.0284574972234256e-05,1.643741117034258e-05,2.5270447567622792e-05,2.9880630857935656e-05,2.262788710325394e-05,1.5124740116804646e-05,1.8853719540734047e-05,7.3911754638651155e-06,9.388427215957605e-06,5.581459878541591e-06,7.159584577123568e-06,4.1179790309900584e-06,5.234561202265701e-06
hw_pdf4lhc_unc_34,0.00023581150545999967,3.284975834107328e-07,6.610575076483991e-05,8.367258846487347e-06,4.330583186982914e-06,1.83808343909979e-06,7.565992713300095e-07,1.5953805746070875e-05,7.24323649740113e-06,2.6891775261821113e-06,9.968309465666013e-07,9.025857845995873e-05,0.00015882270781867667,8.746920884160693e-05,6.683737635839176e-05,2.389769565519208e-05,2.6069464541777655e-05,3.0292270275251053e-05,1.645662373470459e-05,2.526399040663255e-05,2.9893458627731058e-05,2.2656036572656522e-05,1.5132344105141491e-05,1.8869030085677952e-05,7.395950996348026e-06,9.399270423374072e-06,5.5879271643350966e-06,7.171589733573892e-06,4.128764088247912e-06,5.251331391137954e-06
hw_pdf4lhc_unc_35,0.0002358529921066867,3.283778544731231e-07,6.595491853121718e-05,8.347740315662406e-06,4.3130396250136975e-06,1.8251753622086893e-06,7.498801892823033e-07,1.5920653742102695e-05,7.217170751675638e-06,2.6734964379675975e-06,9.844212768293528e-07,9.034089774568896e-05,0.00015891702181978408,8.748897563784685e-05,6.68234675330951e-05,2.3875072349789104e-05,2.6074950518431455e-05,3.0284351594043264e-05,1.6440861268004403e-05,2.5266942424239333e-05,2.988293509551307e-05,2.2634547049171096e-05,1.5123761319872639e-05,1.8854995731800147e-05,7.390755493982708e-06,9.38903436110152e-06,5.580192390621929e-06,7.1594091338243735e-06,4.114968388096108e-06,5.233217268525613e-06
hw_pdf4lhc_unc_36,0.000235817102321856,3.279867722121632e-07,6.609056411014336e-05,8.35737641210287e-06,4.316143740505469e-06,1.822963679660773e-06,7.482261850357273e-07,1.5946672428050303e-05,7.227592751211432e-06,2.675994718629686e-06,9.826801673776832e-07,9.024070994485306e-05,0.00015883809918665952,8.747020281690345e-05,6.685045602245001e-05,2.3898528842592172e-05,2.6074151223530024e-05,3.0301463351757055e-05,1.6459549892856337e-05,2.5273487141511073e-05,2.9909622336483218e-05,2.26686907850836e-05,1.512662592307203e-05,1.886928213807768e-05,7.390739072828682e-06,9.394706804617228e-06,5.5791509560188815e-06,7.161268375454252e-06,4.109228986155218e-06,5.227227427693933e-06
hw_pdf4lhc_unc_37,0.000235860747402139,3.2830287394437084e-07,6.590438896502955e-05,8.346913906353147e-06,4.311617796800801e-06,1.823909527029357e-06,7.492002870196385e-07,1.5916176644483584e-05,7.214147615010313e-06,2.672145942801155e-06,9.846404607247727e-07,9.036063401945562e-05,0.00015893614445947383,8.74961870954692e-05,6.682362784717728e-05,2.3872813989692688e-05,2.607671996430566e-05,3.028390724413084e-05,1.6439312583553865e-05,2.5267166780616706e-05,2.988100955996681e-05,2.263055740645326e-05,1.5124919427591978e-05,1.885431754837196e-05,7.390806563936843e-06,9.388427932131639e-06,5.580683138947147e-06,7.158683986503545e-06,4.116334309233023e-06,5.2323035675349434e-06
hw_pdf4lhc_unc_38,0.00023586225107104957,3.2829294505469887e-07,6.582822088612434e-05,8.34853141068321e-06,4.312595507761084e-06,1.8239714131448303e-06,7.488487671671319e-07,1.5918593955087868e-05,7.214603085971506e-06,2.6718633039988083e-06,9.833581036498373e-07,9.035630741174928e-05,0.00015894820430341128,8.751357311239032e-05,6.683919753954241e-05,2.3879316973792492e-05,2.6082195514973998e-05,3.0290798705229928e-05,1.6443307854519903e-05,2.527243074270994e-05,2.9887128697823835e-05,2.2634929521628905e-05,1.5129124821481371e-05,1.8859045417832615e-05,7.393563357484238e-06,9.39101406821005e-06,5.582771736441834e-06,7.161180703938993e-06,4.117262332525337e-06,5.233905155966361e-06
hw_pdf4lhc_unc_39,0.00023584093632111381,3.288248113832313e-07,6.605304771708534e-05,8.361899667177464e-06,4.324605253781824e-06,1.8324480354160428e-06,7.540876553554089e-07,1.595037084766739e-05,7.2370695962064846e-06,2.683970557875857e-06,9.901492875811879e-07,9.031035473286942e-05,0.00015887005882158023,8.74595012584567e-05,6.682959300913804e-05,2.3893358052295457e-05,2.606795540003349e-05,3.029051092137363e-05,1.6454011633182883e-05,2.5265837438690766e-05,2.9895735066636395e-05,2.265758434874686e-05,1.5129971232166167e-05,1.886892030997157e-05,7.396465281239623e-06,9.399414024399948e-06,5.5868761783455e-06,7.170070910140918e-06,4.122666041258765e-06,5.244358350980134e-06
hw_pdf4lhc_unc_40,0.0002358615437266639,3.278454742460959e-07,6.593449580963209e-05,8.342619520792952e-06,4.308393468130043e-06,1.8221184284612965e-06,7.483399319545034e-07,1.590909912191892e-05,7.209934830175668e-06,2.669547084513534e-06,9.829823095640732e-07,9.03674911492648e-05,0.00015893599090908503,8.749128529195375e-05,6.681318286179404e-05,2.3865470345364194e-05,2.607632253741069e-05,3.0279490915198103e-05,1.6434636265128257e-05,2.5265228062271392e-05,2.987505214085844e-05,2.262379727677717e-05,1.5121715983564711e-05,1.8848739762646685e-05,7.388283067270495e-06,9.384732444650567e-06,5.578373278005712e-06,7.154964928564069e-06,4.112403912953412e-06,5.228274079001353e-06
hw_qcd_0,0.0002337764584419635,3.180061167016139e-07,6.519750119389764e-05,8.271217890546635e-06,4.2341361179363215e-06,1.7767704913596306e-06,7.228540229797077e-07,1.5907547722774964e-05,7.114364272189683e-06,2.6069131619446084e-06,9.510354482897198e-07,9.149786273443742e-05,0.0001551994201643739,8.687937972131161e-05,6.715041092881216e-05,2.464440240244124e-05,2.61607354619119e-05,3.052930569487864e-05,1.688489595146198e-05,2.5384525008184506e-05,3.022750429960218e-05,2.3130960924087897e-05,1.5294347418239715e-05,1.9160673682200767e-05,7.483620587188247e-06,9.55841297139718e-06,5.686446221045638e-06,7.317761163985659e-06,4.22661936305594e-06,5.399689240215808e-06
hw_qcd_1,0.00023349425904425303,3.226023605787238e-07,6.46212142191653e-05,7.972345644004623e-06,4.0612324862857665e-06,1.700681821511231e-06,6.92107714347888e-07,1.5317739499071224e-05,6.818092029522056e-06,2.494207586974757e-06,9.095849434128916e-07,9.424044684046765e-05,0.0001547433268881108,8.634048119629036e-05,6.629618618441393e-05,2.3992197368527697e-05,2.600537654364034e-05,3.0094365012945972e-05,1.6434388995692376e-05,2.5166813063415073e-05,2.973060642393296e-05,2.2502910248694347e-05,1.5033760714150236e-05,1.8762211674866733e-05,7.327756503089509e-06,9.324267016915437e-06,5.547094863074117e-06,7.113686829222881e-06,4.0934458835967815e-06,5.217593418173825e-06
hw_qcd_2,0.00023332907212491208,3.2412289918644513e-07,6.441799431224192e-05,7.760874419041549e-06,3.9333150884336866e-06,1.6413911233683504e-06,6.663537832530723e-07,1.4898222066904686e-05,6.5983724027372505e-06,2.4063958925821593e-06,8.750132187923346e-07,9.395605009529562e-05,0.00015506030669304623,8.652544405547539e-05,6.610151404712428e-05,2.3569918184193168e-05,2.6053199038836373e-05,2.9953265240696766e-05,1.6142032656496623e-05,2.5180563839460476e-05,2.954497802971333e-05,2.210883282229791e-05,1.4932771768867156e-05,1.8570355595130906e-05,7.257693481984938e-06,9.201767623512816e-06,5.4776565142874e-06,7.000299042341932e-06,4.018090562824599e-06,5.108127854922327e-06
hw_qcd_3,0.0002361135556187573,3.2742720151016384e-07,6.767139908436038e-05,9.061664928877517e-06,4.723455044824096e-06,2.0114260285232062e-06,8.301608972918211e-07,1.7299939625920916e-05,7.91088578005435e-06,2.9482561703728413e-06,1.0914073122356116e-06,8.135158426077895e-05,0.00015854320693079417,8.996683834588217e-05,7.006797325327058e-05,2.5549925644054064e-05,2.6837340032802778e-05,3.1871904508476514e-05,1.760173946793192e-05,2.6173816078791124e-05,3.157105366658072e-05,2.4271286056349583e-05,1.592556867690436e-05,2.0004605027732416e-05,7.838758008046786e-06,1.0020457702107911e-05,5.951741796053605e-06,7.684373053498625e-06,4.44176883717197e-06,5.669975926524771e-06
hw_qcd_4,0.00023635888602100354,3.318555742137621e-07,6.494957253817993e-05,7.876760349014227e-06,4.03582425660699e-06,1.6957212492701178e-06,6.93052100819043e-07,1.5006941230532323e-05,6.747955227462102e-06,2.48376296139992e-06,9.091379711491568e-07,9.546820515491954e-05,0.00015976147674026157,8.627343127618059e-05,6.493018694753711e-05,2.2806454926846233e-05,2.569355744798285e-05,2.933640989248704e-05,1.5698126617193433e-05,2.4780920883449313e-05,2.88580966264266e-05,2.15838762857882e-05,1.4647410314534718e-05,1.8148277724642484e-05,7.1174901741699175e-06,8.994250969925137e-06,5.350347166506049e-06,6.8266052945691925e-06,3.9090265947660675e-06,4.952811308487536e-06
hw_qcd_5,0.00023805041878999537,3.3223276914629984e-07,6.929932099788741e-05,8.917482626767746e-06,4.703644513302805e-06,2.0230782331237992e-06,8.439699239447589e-07,1.699052856368614e-05,7.86255638457559e-06,2.9639587957768762e-06,1.1089212821709107e-06,8.078407809920042e-05,0.0001609427098685197,9.117647557660876e-05,6.970698296471844e-05,2.4766887291017427e-05,2.704069142940556e-05,3.1469932708778816e-05,1.7077341005764776e-05,2.6343638044206165e-05,3.119480102803473e-05,2.3610320196370136e-05,1.584696557146162e-05,1.978256041592248e-05,7.813548189477549e-06,9.925091582590958e-06,5.932818236666375e-06,7.61850474492329e-06,4.43381970876315e-06,5.623350116542679e-06
hw_qcd_6,0.00023799467552726978,3.276099830510963e-07,6.727892593922382e-05,8.064588130767995e-06,4.204458951044802e-06,1.7911072073225197e-06,7.417247307142958e-07,1.534574374375527e-05,7.021379493999917e-06,2.6229975880416463e-06,9.732738967494345e-07,9.176121303290234e-05,0.00016172680562727944,8.80354791242481e-05,6.571635982314367e-05,2.278779080916396e-05,2.6076930484957052e-05,2.9536600947385827e-05,1.5702161098383185e-05,2.5208536035835693e-05,2.9144194263298103e-05,2.1668997547734567e-05,1.4878820753061235e-05,1.8403720075068176e-05,7.273648435749778e-06,9.170598111011728e-06,5.489636847783682e-06,6.993278690027485e-06,4.0464892092595625e-06,5.107869353891657e-06
hw_qcd_7,0.00023893788463965525,3.307682165480242e-07,6.609117907407737e-05,7.51080789809891e-06,3.875610045184908e-06,1.6363989077240902e-06,6.723981203428849e-07,1.4276040152347762e-05,6.4664912114894235e-06,2.3951390935309825e-06,8.812983988324411e-07,9.869530543941805e-05,0.0001628079947876862,8.635156491013537e-05,6.331901016217398e-05,2.1533666178417408e-05,2.5557222454216326e-05,2.8360156857408528e-05,1.4829023420761124e-05,2.456551147328514e-05,2.788117720878475e-05,2.0432473061228587e-05,1.4291821683829316e-05,1.7549472160637317e-05,6.9395923337119e-06,8.6969540159645e-06,5.212252847997208e-06,6.597056309954609e-06,3.8002111049262675e-06,4.777210011745615e-06
