,ALL,UNKNOWN,QQ2HQQ_FWDH,QQ2HQQ_0J,QQ2HQQ_1J,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_GT25
hw_pdf4lhc_unc_18,1.0,8.852667676601062e-06,0.07031422690142086,0.07375344934263985,0.34231512830211225,0.005006936897609546,0.01010723280085566,0.07516705839207659,0.008104146908941384,0.012836852481062786,0.0365226901533921,0.10292548554323068,0.031223906778669423,0.05446307140681397,0.014312907949898012,0.05046912842103664,0.011674284894018998,0.05308496854780016,0.008753584394338387,0.005467155187379096,0.004278076540496664,0.004874109819859989,0.002913860124988274,0.006112472471177657,0.0031187648201281754,0.008925023340021935,0.0032666249123543194
hw_pdf4lhc_unc_19,1.0,8.813201016390663e-06,0.07016863682972244,0.07379719105768945,0.3424251201694958,0.005007882355283828,0.01011420559272922,0.07524337063203933,0.008105821531061486,0.01283859574673988,0.03654281629504059,0.10303102845814506,0.03124182049887078,0.05449280922082164,0.014314046582739739,0.05043810945174798,0.011661624325088986,0.05292866267467183,0.0087261547099526,0.005471225320943448,0.004280334104222034,0.0048750838775930595,0.0029134279683007127,0.0061072817671607845,0.0031145057909707295,0.008895422465700594,0.003256009372251521
hw_pdf4lhc_unc_20,1.0,8.99845388880184e-06,0.07011039741497023,0.07376025660268586,0.3423683656905746,0.005008224763822928,0.010112716261924674,0.0751865456187337,0.008108692280352311,0.012844812214841465,0.03654621739092076,0.10297295136795524,0.031249292820316594,0.05449210039729806,0.014326475743617865,0.0504848688482696,0.011686448600234683,0.05302691673764409,0.008754799761822082,0.005468912867473791,0.004281560996237272,0.004875795616211764,0.0029165796068002297,0.006112827226216114,0.0031230666480293766,0.008909625398946403,0.0032625506702113807
hw_pdf4lhc_unc_21,1.0,8.878742867302495e-06,0.07024526394594907,0.07373245239564905,0.34228163507887494,0.005006190254084511,0.01010882201462838,0.07516478985351543,0.008107408716621396,0.012842736893048873,0.03653888130639252,0.10295875912515787,0.031243730351028273,0.05449337520284063,0.014323205780138255,0.050477619970835885,0.011680795128135477,0.053055163090885975,0.008755220994496623,0.005470268101771085,0.00428310499174525,0.0048775620055516436,0.0029170517318447514,0.006116914216953384,0.003122194555869154,0.008920402539760373,0.0032675730113539306
hw_pdf4lhc_unc_22,1.0,8.852287834741294e-06,0.07011861223003708,0.07377046114651238,0.34238188162523175,0.005007748868059177,0.010113112383153577,0.075209235448708,0.00810831440876412,0.012842178748833805,0.036545765565215445,0.10300109792506841,0.03124998425033358,0.05449912795580683,0.014321746780811648,0.05048306171574618,0.011676211865941049,0.052984816094211566,0.008736640919383927,0.0054710116351205295,0.0042821515756100185,0.0048773602327344436,0.0029160356376301973,0.006114320309750831,0.0031195721440466983,0.008902224967020266,0.0032584732784336863
hw_pdf4lhc_unc_23,1.0,8.834119572635919e-06,0.06990091165251272,0.07380700944235045,0.34250724174632835,0.0050099909765559955,0.010118621571016109,0.07526123534339457,0.008109709621771538,0.01284425630788809,0.03655887148616522,0.10306751869237983,0.031265735728519255,0.05452373807194876,0.01432544436830157,0.05048945130219853,0.011673216043048619,0.05289488869539652,0.008719265851307653,0.005473661354901255,0.004283301725831682,0.004879322123213046,0.0029149124179273234,0.0061119190123996425,0.0031192612417450267,0.008881836176945528,0.003249844926380021
hw_pdf4lhc_unc_24,1.0,8.830448555931849e-06,0.0702581376752092,0.07375789577339721,0.34234601973888523,0.005006358404367411,0.010110998367458306,0.07519378995128875,0.008105730530145476,0.01283944041637055,0.03653676002076,0.10295656388790553,0.03123763654415432,0.05447003224089848,0.014317303290406732,0.05046100787202729,0.011674564489823925,0.05302612687828732,0.008742199662364234,0.005469596647906373,0.004280066032749833,0.004875097426900805,0.0029150879186661347,0.006114256260149618,0.0031193067215611616,0.008915215100598001,0.0032619776991621484
hw_pdf4lhc_unc_25,1.0,8.888294320766713e-06,0.0702797280377816,0.07371578805121132,0.34225370696900187,0.00500748543660097,0.010106665591157882,0.07514807503368069,0.008109187975529224,0.012842372909271224,0.036539240752853475,0.10294469456815948,0.031246382719812744,0.05448352947572258,0.0143267278643591,0.0504706708345636,0.011685812808831103,0.0530873920983611,0.008762898587022784,0.005470863076666092,0.004283435920801605,0.004877470749116758,0.0029170185731538746,0.006113457479444308,0.0031223011672511626,0.008926706364912372,0.0032694986604123915
hw_pdf4lhc_unc_26,1.0,8.84799228806781e-06,0.07025578525659676,0.07377568292404542,0.3423465144781597,0.005007226147105223,0.010117433261314101,0.07523993993216459,0.008106899276473598,0.012843456781211066,0.03655577909917874,0.10297300935228056,0.03124563052901548,0.05444954950223349,0.014314499861761688,0.050429594518045455,0.011670037482926016,0.05299105960439672,0.008740741650236732,0.005467707019037611,0.004279418210588145,0.004872534134369461,0.0029144592301312477,0.006108368996073145,0.003118227808806995,0.008906831474602384,0.0032607654769576245
hw_pdf4lhc_unc_27,1.0,8.871889558252887e-06,0.07005495577531912,0.07376269684055226,0.3423870288859527,0.005008225239430179,0.010115488449450325,0.07520907077363266,0.008110910615123371,0.012846653656581653,0.036559836416695884,0.10301203941330733,0.03126407614000188,0.054514598209579816,0.014332319435210805,0.05049424229823315,0.011683594202841445,0.05295870732894112,0.008733273022856414,0.0054731522906609304,0.004284724940239358,0.004879082354732021,0.0029178775802540247,0.006114938577256154,0.00312114199963747,0.00889613722822478,0.0032563564357268125
hw_pdf4lhc_unc_28,1.0,8.85282579883501e-06,0.07032651331160632,0.07377346356201117,0.3423173439878687,0.005007266850664948,0.010116780434564227,0.075211441060815,0.008105636695944437,0.012841209374369002,0.0365417647954793,0.10291739856136761,0.03123206332033627,0.054446807271302626,0.014314279055137066,0.05044887763490151,0.011675243951478405,0.05302700571997014,0.008748503444004968,0.005466310607074561,0.004279111964920874,0.004873534397407606,0.0029142403689848924,0.006110457525323366,0.0031192721254757944,0.008913054119072557,0.0032635670341199146
hw_pdf4lhc_unc_29,1.0,8.855943630273649e-06,0.0701680125708067,0.07380942998234823,0.3424243699164428,0.0050066843840404175,0.010120359249260129,0.07527752775487266,0.008105547683813318,0.012842595260628739,0.036559162359608856,0.1030451834894156,0.031251606463203775,0.05449048338748414,0.014314817316859412,0.05043937922892377,0.011659113168553942,0.05287108688991788,0.008708396853511468,0.005471261588193905,0.004280682764431924,0.004874260339073785,0.0029144626529932615,0.006109103718842281,0.0031150766789249783,0.00888317147246368,0.0032493688817540204
hw_qcd_0,1.0,8.528237728098092e-06,0.07001478071711598,0.07405053431782836,0.3428902100448593,0.005013983203093934,0.00997144461244733,0.07352982170800872,0.008103814921923984,0.01282454441555139,0.036164828403277186,0.10208471964948374,0.031060654994347753,0.0545791502337345,0.014379097160963415,0.05098098235093189,0.011810589243134386,0.05488508433421829,0.008965555191039096,0.005354819109281559,0.004234464799894057,0.004816816552914805,0.0028798886415957827,0.00607036508111779,0.003096470209785671,0.008968383043607846,0.0032604688221150656
hw_qcd_1,1.0,8.704871905881172e-06,0.07064463864582202,0.07440782606023058,0.34308446786681807,0.0050072690021521985,0.009881598930980947,0.07347254121274828,0.00809539042972795,0.01276083720290315,0.036002208786798884,0.10235431012271402,0.031043240696486528,0.05465816401815399,0.01435410726732892,0.05090818355319045,0.011765133891792512,0.05400938334156138,0.008866112510992443,0.005348818701995235,0.004214986879140499,0.004823338479842937,0.002883228232070633,0.006081243592221355,0.0031038029429297552,0.008954575323408874,0.003265887436082442
hw_qcd_2,1.0,8.89820035853603e-06,0.07107606873719412,0.07448908914759288,0.3430147538966599,0.005000388960550134,0.009780984496791248,0.07347933453884145,0.00809473111471093,0.012707534254073153,0.03591515786491791,0.10285644503172618,0.031128344446767493,0.05485229359784413,0.014373434224035683,0.050891229722138755,0.011742968204349053,0.0530950714031029,0.008753100416530466,0.005379291531314782,0.004224083829043971,0.00485230123231748,0.002900483719014371,0.0061074149667997785,0.0031177940518833124,0.008902530993274028,0.003256271418167267
hw_qcd_3,1.0,8.716866697283328e-06,0.06967534460177913,0.0731883018388691,0.3417939833945554,0.0050064228971510956,0.010127168121524735,0.07480051561768358,0.008115762012332536,0.012880353356653076,0.036558716404068166,0.10261384235630132,0.03123422592385832,0.054552358743208754,0.014382955336795684,0.05081017634673117,0.011783367971535468,0.05431395466346839,0.008917702057150815,0.005484367902991146,0.004308772393517347,0.004893328544422033,0.0029279320330774404,0.006150285755534435,0.0031386457826531916,0.00903413650624723,0.003298662571193082
hw_qcd_4,1.0,8.999149909696146e-06,0.070453163521725,0.07408052991826168,0.3426751772892344,0.005007260515100315,0.010079131715430083,0.07558536418426935,0.008105821918398745,0.012808838423500826,0.036568114694415656,0.1035225967969937,0.03133568217967412,0.054545643859034376,0.01430257075684607,0.0502362919962199,0.01160023423345786,0.05176049583466427,0.008565579233022336,0.005487167770087731,0.004279365108440708,0.004882052339164385,0.0029172293862297326,0.006097618093712138,0.0031108699633650826,0.008767883127509207,0.003216317991332697
hw_qcd_5,1.0,8.866619796091264e-06,0.0694057956322526,0.07250360872001212,0.34092347931463785,0.005000419087402886,0.010250827804833633,0.07580956174851113,0.0081252500007549,0.012924670828176495,0.036871501267770584,0.10303401147034898,0.03137205867637662,0.054531080780802536,0.014386020515816465,0.050674538412587386,0.011761752262425193,0.05386043283133367,0.008879702817886461,0.00558724184914658,0.00436777947365666,0.004954087378110234,0.002966083387350116,0.006213749571234525,0.0031721364181898208,0.009086350988867405,0.0033289921417191054
hw_qcd_6,1.0,8.967845824467844e-06,0.06974574050449207,0.07326666326477362,0.3418255434697997,0.005007795761736489,0.010299381692764627,0.07660484548317141,0.008117214466310238,0.012906777866191826,0.03697969292590106,0.10350116579024726,0.031409318366230274,0.05435682612796485,0.014294145468152027,0.050125276719869064,0.011603139375854228,0.05216903212867926,0.00863295965836742,0.005566837180352744,0.0043342222417378645,0.004918501659738056,0.002940923984430953,0.006137982358324007,0.003131771079352975,0.008862349770132881,0.0032529248096006473
hw_qcd_7,1.0,9.079964298450581e-06,0.06995448130611265,0.07375343906041255,0.34240331027915344,0.005012761691759374,0.010317826562796204,0.0772714283827064,0.008114699242772846,0.012889940217416029,0.03709086753941417,0.10405591692597663,0.03150167525219462,0.05430014558658633,0.01424583629735798,0.049711956454598,0.01148596138229261,0.050692042389543474,0.008415451325796746,0.005573532929688757,0.0043236242881015885,0.004905870050728445,0.002930635976390989,0.006089774311923403,0.0031053269133176037,0.008660083578337596,0.003184332090323005
