,ALL,UNKNOWN,QQ2HLNU_FWDH,QQ2HLNU_PTV_0_75_0J,QQ2HLNU_PTV_75_150_0J,QQ2HLNU_PTV_150_250_0J,QQ2HLNU_PTV_250_400_0J,QQ2HLNU_PTV_GT400_0J,QQ2HLNU_PTV_0_75_1J,QQ2HLNU_PTV_75_150_1J,QQ2HLNU_PTV_150_250_1J,QQ2HLNU_PTV_250_400_1J,QQ2HLNU_PTV_GT400_1J,QQ2HLNU_PTV_0_75_GE2J,QQ2HLNU_PTV_75_150_GE2J,QQ2HLNU_PTV_150_250_GE2J,QQ2HLNU_PTV_250_400_GE2J,QQ2HLNU_PTV_GT400_GE2J,QQ2HQQ_FWDH,QQ2HQQ_0J,QQ2HQQ_1J,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_GT25
hw_pdf4lhc_unc_7,1.0,1.1338545098517775e-05,0.04356722556707903,0.10219041148802815,0.05897218969699919,0.016295206202310626,0.0038409615589339793,0.0008416317009277207,0.031170730049386638,0.023516307232378103,0.008273732597784989,0.0022118231990460578,0.0005430945442552231,0.014031441509370874,0.012403710995960208,0.005316319333982067,0.0017074304215734528,0.0004809974581233254,0.08854212906724844,0.0373106076221628,0.2063618149514073,0.00982091461282806,0.11796045980832724,0.023135092143274825,0.012779461301434595,0.08104293653778927,0.0706811408526509,0.002822699433466016,0.014028406445538906,0.0003489882220909197,0.0022449181914386443,0.00012433856557350178,0.0009591166794844914,3.487748024960783e-05,0.0003524506220712937,0.0006388370267869651,0.0037382409789996495,0.00012928747717352263,0.0008699323893462866,6.387321194908966e-05,0.0004350906147203218,2.116656336941466e-05,0.00017866709937986838
hw_pdf4lhc_unc_8,1.0,1.147946846850138e-05,0.043547629136951836,0.10215458777879266,0.05897601559685717,0.01630904041049907,0.0038514482155092775,0.0008459618228282413,0.031143693817900792,0.023520066829493865,0.00829027390192053,0.0022222495343079828,0.0005470353007210292,0.014031908073702585,0.012417411955282155,0.005332909157963593,0.001719355183919761,0.0004867401284939568,0.0884611982798634,0.03729109953035244,0.2062967522141364,0.00981779380279251,0.11796347023076365,0.023132787484884527,0.012776774328809411,0.08104038845616149,0.07071660110962419,0.0028288612057113484,0.014066171038989108,0.0003507839046663707,0.0022553049057090022,0.00012537612170945815,0.0009642156728949849,3.509934802847517e-05,0.00035437829298219534,0.0006426091956818792,0.0037592429876275534,0.00013062049506575843,0.0008785601198008302,6.436829826428849e-05,0.00043777584458471125,2.136180584763632e-05,0.00018059901143530603
hw_pdf4lhc_unc_9,1.0,1.1435159837208219e-05,0.043912986319212415,0.10201205805619679,0.058870408165443776,0.016265404983034613,0.0038351876542938555,0.000842107222677669,0.031142905378699893,0.023504447222001942,0.008275221353333164,0.0022151301477004136,0.0005438741786184927,0.01402846542639378,0.012410961200057786,0.005320547515565671,0.0017109521108953714,0.00048334755301388573,0.08923883059064348,0.03724094001986214,0.20600858565812807,0.009804734651562182,0.11775633168769785,0.023125588665367007,0.012764381477046824,0.08096540360281362,0.07067419862781411,0.002825154394953803,0.014043821391520836,0.0003494165169434542,0.0022499680611218916,0.00012461137777094563,0.0009625115445747789,3.5030980468180205e-05,0.00035471394182121595,0.0006389220995378038,0.0037454203800190633,0.00012969072058528294,0.000875265494928343,6.369572613271921e-05,0.000435682333788157,2.1208904198324322e-05,0.00018045150372323322
hw_pdf4lhc_unc_10,1.0,1.13691645652051e-05,0.04364567093671847,0.10219903297381439,0.0589723429784369,0.01629165603239452,0.00384332893391766,0.0008424450188022313,0.031138586334468442,0.023502740164950478,0.008272531339466857,0.0022137135699267637,0.000544081568941574,0.01401617357592621,0.01239310455698032,0.005314253640514767,0.0017101839839626853,0.0004830501951834108,0.08867269497782873,0.03731077857177883,0.20635046440404461,0.009818335505342604,0.11795641842834638,0.02311642272846459,0.012773060062798162,0.08099517647875515,0.07061972153357547,0.00282065092350917,0.014022964275309836,0.00034939184462429233,0.0022475295603935387,0.0001248722632234039,0.000961038367021229,3.505847751102241e-05,0.0003539327778820045,0.0006393401987249024,0.00373742373287466,0.00012962183883508558,0.0008718210382503944,6.370616968355631e-05,0.00043400978036511363,2.1323364851830686e-05,0.0001799777270345517
hw_pdf4lhc_unc_11,1.0,1.140336508755194e-05,0.04345318222950388,0.10207389015009533,0.05893401582617134,0.016300283711190886,0.0038501517252635077,0.0008460209536747493,0.031220883667283407,0.023566187085557428,0.00829870111510328,0.0022220976003584953,0.0005470625771222411,0.014069723252796014,0.012442801660225817,0.00533665686102987,0.0017174288510869375,0.00048517480435114857,0.08833152000539872,0.037259206409819765,0.20618607195012367,0.009817770916044008,0.11789939495985562,0.023187754991329287,0.012790760804169871,0.08116585540036435,0.07087211265597791,0.002832704017865135,0.014084864710932964,0.00035087728113926127,0.0022567182227818837,0.0001253546980474867,0.0009644081073629434,3.50890521162275e-05,0.00035510412781234623,0.0006423318804555169,0.0037566532212893857,0.00013037425426563757,0.0008763466363492151,6.421119311708606e-05,0.00043710082728834476,2.1383468572247994e-05,0.0001803647716192215
hw_pdf4lhc_unc_12,1.0,1.1376293242353003e-05,0.043780587681879035,0.10199967168708049,0.05888219564406945,0.016281192199296315,0.003847021256028433,0.0008462013161411367,0.031160627796861483,0.02352735161018035,0.008288358503376366,0.0022218079045187656,0.0005473307019911779,0.014044107178545534,0.01242178332132823,0.005330862520441466,0.0017183274691328213,0.0004859413658741662,0.08897522327013202,0.03723463383765819,0.2060131473204059,0.009807029150885787,0.11778496029343867,0.023145894225020888,0.012772431330696216,0.08103684946702973,0.07075137655265153,0.002827824838780655,0.01406417458195069,0.00035037176616852563,0.0022554003404809883,0.00012555719224362325,0.0009638420259074024,3.500541055924128e-05,0.00035547002545327115,0.0006425743020014312,0.0037539838004941074,0.00013088014816296532,0.0008766773538736757,6.394145250402449e-05,0.00043600852548133346,2.1417413966873477e-05,0.00018058092406464718
hw_pdf4lhc_unc_13,1.0,1.1284386584941473e-05,0.04366295554930138,0.10214684822034671,0.05896784491753564,0.016298466786601486,0.0038454813727512418,0.0008425515754305829,0.03114511741538225,0.0235130590599501,0.008277099722564372,0.0022158358382047996,0.0005436451535158491,0.014020470624804608,0.01239864246550833,0.005316837755989481,0.0017101588195355217,0.0004828472586889065,0.08868883221967035,0.037289801146444694,0.2062939281811795,0.009818121459993041,0.1179409455919744,0.023128005385134574,0.012773336125449454,0.0810175755967774,0.07065175770192977,0.0028215018284580493,0.014030748900995054,0.00034944564450471434,0.0022474706005722075,0.00012463413927258873,0.0009599114353597132,3.491783062018059e-05,0.00035363867613111874,0.0006393075812584348,0.0037383969319091104,0.00012944052979965928,0.0008711785757332648,6.357467033135197e-05,0.0004339547939809094,2.1223177843705162e-05,0.00017920435198057685
hw_pdf4lhc_unc_14,1.0,1.1358544092437075e-05,0.043592450074044324,0.10215295923451959,0.058942404551937076,0.016285899548524062,0.003839258163026538,0.0008417472301544213,0.03118213417827169,0.02351802758799369,0.008275037459975284,0.0022121841613372702,0.0005436122281067743,0.014032963523537983,0.012407539533567007,0.0053178434596609404,0.0017084302285142042,0.00048171125353662893,0.08868104173367017,0.03729544025201669,0.2062766919509558,0.009816971938965477,0.11791476377102611,0.023136437401261315,0.012776784112319113,0.08103399650990367,0.07069273386083848,0.002828480188057242,0.014036848397552024,0.0003490929772730705,0.002246089991170559,0.00012464649383030682,0.0009608345617009217,3.491761173654495e-05,0.0003531997206181062,0.0006391424305339015,0.0037477016982941517,0.00012955174701652006,0.0008727732101041035,6.384990224192248e-05,0.00044139390992027703,2.1271018914952267e-05,0.00017978364927859412
hw_pdf4lhc_unc_15,1.0,1.1295688173913502e-05,0.043788305673959235,0.10218850142389257,0.05893722734911802,0.016278095224188487,0.0038377560052218263,0.0008409378774079804,0.03113158683139621,0.023483951977923485,0.008261152398304366,0.002210298162502593,0.0005424371712004834,0.014008422124881676,0.01238105598043328,0.005304982237030807,0.0017047574575811148,0.0004810167224655027,0.0889683092720694,0.03730935778136892,0.20629550573675556,0.009814337849642002,0.11790060594950319,0.02310152597940024,0.012767301889184412,0.08095664583365479,0.07055840467057518,0.0028154886579989723,0.014000431714623639,0.0003486614671009504,0.002242309238140887,0.00012443027860330996,0.0009579469956825724,3.489868718722402e-05,0.0003531861203629636,0.0006375071893095405,0.0037277483531246375,0.00012911566562834144,0.0008685748077656985,6.349370545778103e-05,0.0004326908167106935,2.111586729598061e-05,0.00017862516717160557
hw_pdf4lhc_unc_16,1.0,1.1241810455441342e-05,0.043610197928595745,0.10209672845448849,0.05895526152112423,0.01630526851548108,0.003851863157014177,0.0008462092813969538,0.031155384109812886,0.023532869752136167,0.00828805438993159,0.002221261007658358,0.0005470748635995662,0.014029134319964344,0.012410261372282853,0.005325085429358343,0.001715003515634702,0.0004844831298795979,0.08860054301598229,0.03726841193905171,0.20623433091426763,0.009815994919937503,0.11792354521399015,0.02314876646278269,0.01277679347432215,0.08106262087386243,0.07072420752307494,0.0028273130002012636,0.014054992598566978,0.0003504496541738925,0.002252218587542858,0.0001251583329993703,0.0009616913531122861,3.500520419371208e-05,0.0003544258833428375,0.0006419648287004441,0.003749612420950519,0.0001302502759165194,0.0008747474640204073,6.392073292937385e-05,0.0004360227438590863,2.141329917378286e-05,0.00018021672423066356
hw_pdf4lhc_unc_17,1.0,1.1262217736525895e-05,0.04381741052055957,0.10224354815331063,0.0590200334321207,0.016305721197730598,0.0038392154904219908,0.0008385923177224154,0.03107065866625581,0.023454037355422754,0.008253992814224904,0.0022077880479647928,0.0005405494288703356,0.013971145246501787,0.012354992868117691,0.0052970979484775384,0.0017022199898795382,0.00047985688754529704,0.08896228526797234,0.03732758274977873,0.20645263580892723,0.009821130468706194,0.11802399415470995,0.023062423704020243,0.01276047354868933,0.08087711201763312,0.07042692756042501,0.0028102431707785224,0.013970631761487582,0.00034752465568101674,0.0022359719060728424,0.00012387357483478815,0.000954987822667112,3.481121694651447e-05,0.0003519544917455409,0.0006359703241314735,0.0037213988922389237,0.00012872462869838416,0.0008667052719166386,6.329085186560065e-05,0.0004319370594429239,2.105453896581681e-05,0.0001782319688013538
hw_pdf4lhc_unc_18,1.0,1.1340906284673708e-05,0.04353759671000579,0.10221204681391527,0.05899137158594238,0.01630486710968277,0.0038462061345064693,0.0008434050351725539,0.03115875446672866,0.023516117248087467,0.008276896251804241,0.002215517026424933,0.0005440856483200732,0.01402271124891396,0.012399027930709213,0.0053153898308490825,0.0017083661041440226,0.0004821657373756788,0.08844710209563933,0.03731556823322815,0.20641435796172397,0.00982279407548091,0.11800867390957027,0.023132766087985215,0.012779856508712703,0.0810506568267555,0.07065982676206842,0.0028206218127194765,0.014024550606320524,0.0003492243844642096,0.0022446300137063976,0.00012450044444018433,0.0009584150926595341,3.491315629916992e-05,0.0003531031367286733,0.0006389543945129957,0.003736439723657181,0.00012941453714219366,0.0008702783132259582,6.369112958994195e-05,0.0004339253944300516,2.1156353523707106e-05,0.0001787132565480322
hw_pdf4lhc_unc_19,1.0,1.139697287059798e-05,0.043732154924069934,0.1021123684312875,0.05888924834970625,0.01625772285962993,0.0038303720992512664,0.0008371837377385786,0.03118114621869479,0.023527491570208593,0.008276106539657479,0.002211069757565987,0.0005411960307663071,0.014050511527791033,0.012422392486782795,0.005324564550478043,0.001710591964137709,0.00048167240237264664,0.08884463283487287,0.037276633026585716,0.2061472103567677,0.009810209888446367,0.1177908247263618,0.023149037457310027,0.012771932203369215,0.08101347267027319,0.07075248780994609,0.0028272525454701883,0.014059412364803911,0.00034933253286509124,0.002251982929020511,0.0001246904169294303,0.0009625263735916022,3.504452381846062e-05,0.0003543419608079566,0.0006387755833750237,0.003742422038913631,0.00012917725853244316,0.0008724050743384439,6.361369976476094e-05,0.00043435298453412577,2.1183454556424775e-05,0.00017985486173555172
hw_pdf4lhc_unc_20,1.0,1.1389168790261457e-05,0.04359551558819212,0.10209367298026813,0.05892216631946987,0.016286996944590282,0.0038434720446603437,0.0008435996099387691,0.031192834724871703,0.023541493749535777,0.0082873095269555,0.00221835103862777,0.0005454650398993767,0.014055475559094954,0.012429711538569234,0.005330079781525951,0.0017143505138534003,0.00048425085332816457,0.08855673099539782,0.03727067139492954,0.2061890929934267,0.009815368084236546,0.11786912877845222,0.023161401712168204,0.012782254145609385,0.08109151718730696,0.07079408786639066,0.002828554667980393,0.014066680020134968,0.0003503093638560923,0.0022532672201163065,0.0001250625971188187,0.0009629459453049005,3.507054345763034e-05,0.0003545243417682193,0.000640878990397247,0.003750125260959065,0.0001300054205132769,0.0008748821249942739,6.398027003918954e-05,0.0004360695496999978,2.128453752198289e-05,0.00017997100604802305
hw_pdf4lhc_unc_21,1.0,1.1343340732412942e-05,0.04382875664858953,0.10208473661705439,0.05882388054451555,0.016217512876975475,0.0038144431045200877,0.0008355515035229834,0.031207081149607272,0.02352680029785025,0.008267139082070076,0.002207659654823649,0.0005419753082541411,0.01407223295702728,0.012436466358609104,0.005328196787799552,0.0017115359479243362,0.00048314061699907565,0.08903902131815754,0.03727731703024391,0.2060375934684054,0.009802099064653772,0.1176526317254092,0.023156064082490206,0.01277032487752532,0.08098842787775648,0.07079808705475761,0.0028287431968851908,0.01407419768464676,0.000350357728239497,0.002256186556059468,0.00012512995055542517,0.000964812727775516,3.515583904748605e-05,0.0003552260909456141,0.0006383222425972475,0.003745349156228743,0.00012978491359557528,0.0008745124546948801,6.400059091464818e-05,0.0004365866304953496,2.13467297503118e-05,0.00018026821129371384
hw_pdf4lhc_unc_22,1.0,1.1401642885370418e-05,0.04364028519094361,0.10208763945090012,0.05891114104943836,0.016274903939228907,0.003838864410363672,0.0008413775483851532,0.031187341974640445,0.0235393950209551,0.00828558018698562,0.0022171058874667924,0.0005444350227063701,0.014054591283619976,0.01242986384713143,0.005330310607127488,0.0017156737921282833,0.00048419547291716136,0.08866280761553914,0.03726862157328061,0.20615670292961816,0.009812662563527242,0.11782827764236634,0.023160802090986882,0.012778351533866658,0.0810607239978851,0.0707905605148027,0.00282998428803459,0.014071904591863022,0.0003504921930309953,0.002255668784023319,0.00012513837867799446,0.0009641185907961476,3.5106823613989135e-05,0.0003550120465965675,0.0006407494996432587,0.0037509546263548034,0.00013000298898151828,0.0008752866051113669,6.403588014904735e-05,0.00043619604595278555,2.135698605052441e-05,0.00018037488142337254
hw_pdf4lhc_unc_23,1.0,1.1389496576063695e-05,0.04367868719308915,0.10209940338534798,0.05891222256936751,0.01627296380399553,0.003836916766847126,0.0008411139090829058,0.031182062657834023,0.023530678938231585,0.008281040372668361,0.002215051232524843,0.0005434735021089427,0.014050622757793228,0.012424504638575494,0.005326336253588298,0.0017126571300935193,0.00048323755261287773,0.08873003523027212,0.03727408986023232,0.20616240182273257,0.009813079918221999,0.11782974240393415,0.023152233076549202,0.012776021407051703,0.08104527156388684,0.0707612530288364,0.002827175720285317,0.014059860946811656,0.00034988955863183695,0.0022521777815128386,0.00012487537313108835,0.0009624702252592173,3.5073520464197335e-05,0.0003542512434261355,0.0006396061636389606,0.003745278510683061,0.00012969016717803223,0.0008732196348997716,6.383368843284301e-05,0.00043530236260333726,2.123199099913595e-05,0.0001795726399878943
