,ALL,UNKNOWN,GG2HLL_FWDH,GG2HLL_PTV_0_75_0J,GG2HLL_PTV_75_150_0J,GG2HLL_PTV_150_250_0J,GG2HLL_PTV_250_400_0J,GG2HLL_PTV_GT400_0J,GG2HLL_PTV_0_75_1J,GG2HLL_PTV_75_150_1J,GG2HLL_PTV_150_250_1J,GG2HLL_PTV_250_400_1J,GG2HLL_PTV_GT400_1J,GG2HLL_PTV_0_75_GE2J,GG2HLL_PTV_75_150_GE2J,GG2HLL_PTV_150_250_GE2J,GG2HLL_PTV_250_400_GE2J,GG2HLL_PTV_GT400_GE2J,GG2H_FWDH,GG2H_PTH_200_300_PTHJoverPTH_0_15,GG2H_PTH_300_450_PTHJoverPTH_0_15,GG2H_PTH_450_650_PTHJoverPTH_0_15,GG2H_PTH_GT650_PTHJoverPTH_0_15,GG2H_PTH_200_300_PTHJoverPTH_GT15,GG2H_PTH_300_450_PTHJoverPTH_GT15,GG2H_PTH_450_650_PTHJoverPTH_GT15,GG2H_PTH_GT650_PTHJoverPTH_GT15,GG2H_0J_PTH_0_10,GG2H_0J_PTH_GT10,GG2H_1J_PTH_0_60,GG2H_1J_PTH_60_120,GG2H_1J_PTH_120_200,GG2H_GE2J_MJJ_0_350_PTH_0_60_PTHJJ_0_25,GG2H_GE2J_MJJ_0_350_PTH_60_120_PTHJJ_0_25,GG2H_GE2J_MJJ_0_350_PTH_120_200_PTHJJ_0_25,GG2H_GE2J_MJJ_0_350_PTH_0_60_PTHJJ_GT25,GG2H_GE2J_MJJ_0_350_PTH_60_120_PTHJJ_GT25,GG2H_GE2J_MJJ_0_350_PTH_120_200_PTHJJ_GT25,GG2H_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_GT25,GG2H_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_GT25,GG2H_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_GT25,GG2H_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_GT25
hw_pdf4lhc_unc_20,0.0012057279418988905,2.695918061296398e-05,0.00011812797555064629,0.0001859647461824726,0.00030197704768302017,0.00020143203471448935,6.1006950835884785e-05,1.318171554367352e-05,0.0001643407981566078,0.0002627772396301773,0.00021212177748730773,8.779547119515656e-05,2.3963036114382383e-05,0.00012586402640376183,0.00020003358645432658,0.00018495761424983676,0.00010153386703732046,3.638321431059284e-05,0.00018014139883638735,7.487539286689421e-05,3.52176266464862e-05,1.6325487849109617e-05,6.430102072570455e-06,0.00033663967363728643,0.00014703332529945212,4.4621894728983664e-05,1.2109279935576776e-05,1.3217849047478875e-05,6.904516036098716e-05,0.00016804928854445087,0.00026079340100901315,0.00020310448814516132,0.00014822593905601308,0.00026828446319074876,0.000301080523820268,0.00021084695459304775,0.0003856208120807684,0.00046714139921512837,0.00010185572069649248,0.000263780843464349,4.256212533020897e-05,0.00011434166085901066,2.7733754635700283e-05,7.198819735464435e-05,1.3264480317243544e-05,4.170321305608454e-05
hw_pdf4lhc_unc_21,0.0012058964550367853,2.770063268872975e-05,0.00012352580966824936,0.0001854026481795997,0.0003013380334257875,0.00020140899219067186,6.130859938001347e-05,1.3338285564108367e-05,0.00016389113625037285,0.00026226125637792417,0.00021198717322226714,8.800938518527585e-05,2.4142729035254e-05,0.00012558592580666836,0.00019966825211942488,0.00018483649493152013,0.00010167904490740642,3.655412284337925e-05,0.00018848132555963768,7.500546161473945e-05,3.542368302827896e-05,1.650743734676837e-05,6.537600752620755e-06,0.0003369628107305152,0.0001475580547835598,4.494755792496065e-05,1.224060274844923e-05,1.3163625281455056e-05,6.881615702775367e-05,0.00016753038978981833,0.00026010459621275293,0.0002028512569200421,0.0001477340034048599,0.00026758961823004706,0.00030072873553992774,0.00021013986475673332,0.0003846249266410448,0.00046646703209792233,0.00010167833587369726,0.00026337224485634917,4.25847996085055e-05,0.00011438953739354507,2.7915630335701403e-05,7.226004701097712e-05,1.3378880322649852e-05,4.206991664596723e-05
hw_pdf4lhc_unc_22,0.0012057313332924685,2.7021371550336604e-05,0.00011855972302540937,0.00018590552235362681,0.0003019124674181069,0.00020143924359853068,6.104509488293028e-05,1.3196598933314132e-05,0.00016429757848848434,0.00026272909178415277,0.0002121172287919535,8.782682501829435e-05,2.3983456389030555e-05,0.00012583774441191756,0.0001999985799629948,0.00018495268357777135,0.00010156028181705486,3.640566589881683e-05,0.00018082899102841334,7.489449171004884e-05,3.5242923317635774e-05,1.634551686825361e-05,6.439447771360981e-06,0.0003366967291358284,0.00014710307595569049,4.465894762735875e-05,1.2128890954502327e-05,1.321289979801164e-05,6.901990016478746e-05,0.0001679953405874577,0.00026072299969551573,0.00020308041361100725,0.0001481771733796792,0.0002682112083138673,0.0003010476176365599,0.0002107803185253113,0.0003855251205813767,0.00046708396885199275,0.00010184008057344807,0.00026374810021761156,4.2563123145487174e-05,0.00011434505338275826,2.775227553891749e-05,7.201043159391025e-05,1.3269321869855087e-05,4.173140573746077e-05
hw_pdf4lhc_unc_23,0.001205730837298856,2.7018866181195052e-05,0.00011851535060813425,0.0001859426775666391,0.00030193723391882805,0.00020141161271978862,6.1013003796889554e-05,1.3184973602459729e-05,0.0001643232207331829,0.0002627454461771216,0.00021209836783087972,8.779594627427405e-05,2.3967259470779375e-05,0.00012585202782029224,0.00020000887249529913,0.00018493949122414118,0.00010153141553090442,3.6385480841412536e-05,0.00018074591877560158,7.487382922547103e-05,3.5224134591347196e-05,1.6330478095281935e-05,6.432710092818114e-06,0.0003366260473333296,0.00014704362198231095,4.46310806973393e-05,1.2116772686859365e-05,1.3216658711963815e-05,6.903788312315086e-05,0.0001680304607127624,0.00026075956388912593,0.00020308129945366936,0.00014820598409718728,0.0002682464773901807,0.0003010435953693025,0.00021081478956223895,0.0003855647346065586,0.0004670792774979495,0.00010184529377453817,0.00026374924374800374,4.256470163664178e-05,0.00011434390653235438,2.7748540571931774e-05,7.200950955572283e-05,1.3271528591684e-05,4.1729218345027036e-05
hw_pdf4lhc_unc_24,0.0012057257524651485,2.7014738977799603e-05,0.00011854628405848366,0.00018591212903324372,0.0003019174736952316,0.0002014353678647548,6.103851511574693e-05,1.3196098917089643e-05,0.0001642988429949167,0.0002627298521758239,0.00021211469604736494,8.781949887523016e-05,2.3981164007754724e-05,0.0001258374793707726,0.0002000008992268498,0.0001849505514261183,0.00010155262860599769,3.6401538855118484e-05,0.00018079304690898316,7.48904424293642e-05,3.523742086969053e-05,1.634214521244438e-05,6.43985807253538e-06,0.0003366810740821812,0.00014708905419787748,4.465376865809519e-05,1.2122256496499621e-05,1.3213101601749468e-05,6.902333755998586e-05,0.00016800048846226629,0.00026072841853083586,0.0002030822164661114,0.00014818145229419363,0.000268219236414849,0.00030105095416590067,0.00021078426338432644,0.0003855305433723536,0.00046708565518970306,0.00010184022104438004,0.00026374847796750944,4.256282954447147e-05,0.00011434378920421871,2.7746930830081574e-05,7.200717720515824e-05,1.3271538981556376e-05,4.1729418082796966e-05
hw_pdf4lhc_unc_25,0.0012057155153992309,2.695950273024711e-05,0.00011810260607966901,0.00018591072625692947,0.000301927980412141,0.00020148153103715237,6.106958267514622e-05,1.3196914428600005e-05,0.00016430617419668715,0.0002627492377912415,0.00021215815564370617,8.785665775094654e-05,2.399329194592988e-05,0.00012584393395799348,0.00020001722286636892,0.00018498688446239478,0.00010159683476832904,3.6422645864528544e-05,0.00018012140768445338,7.491707953830785e-05,3.525130968032739e-05,1.6348834983520548e-05,6.436927992800551e-06,0.00033678362053666123,0.00014715474901420394,4.467294096374385e-05,1.2136418551415994e-05,1.3213390298121522e-05,6.901834333612893e-05,0.00016800027892888088,0.00026073360605386543,0.00020309650536085198,0.0001481887752455045,0.00026822086292004754,0.00030107733079235056,0.00021080697078162776,0.000385560627030266,0.00046714603255002213,0.00010185037813818542,0.00026379366988501623,4.255576108243996e-05,0.00011433911352900407,2.7735741385529595e-05,7.19780813422879e-05,1.3247556040853974e-05,4.169287122301143e-05
hw_pdf4lhc_unc_26,0.0012057155300694894,2.6970632836824198e-05,0.00011822517020542296,0.00018592196776273914,0.0003019310603224303,0.0002014599438626585,6.104697166482114e-05,1.3192635182453388e-05,0.00016431080133088175,0.0002627475723494617,0.00021213899525576133,8.783330839144129e-05,2.3982390105093348e-05,0.00012584724581423063,0.00020001647607778293,0.00018497176818498475,0.00010157283831721012,3.6408812625252524e-05,0.00018029766163824105,7.490173877332506e-05,3.523911670710872e-05,1.6341136049817162e-05,6.435155497914832e-06,0.00033672865516382527,0.00014711191565067267,4.465537331278971e-05,1.2124710971128636e-05,1.3213475725399695e-05,6.902479536914973e-05,0.00016801030488617134,0.000260741958221658,0.00020309234683126403,0.00014819435607874555,0.000268230198933542,0.0003010700827928844,0.0002108102523815545,0.000385562988465263,0.0004671279944471343,0.00010184830161333804,0.0002637828722498358,4.255626606710109e-05,0.00011433784262447715,2.773598059297295e-05,7.198072629348603e-05,1.3254525741459415e-05,4.1700636362504227e-05
hw_pdf4lhc_unc_27,0.0012056999026292003,2.683132766774076e-05,0.00011713407717125296,0.00018592741974493985,0.00030197840090682537,0.0002015672981310407,6.11068859345127e-05,1.318999847560767e-05,0.00016432990342263575,0.0002628038204199304,0.00021224347846116945,8.790839425349152e-05,2.4003590751068828e-05,0.00012586046607194218,0.00020006143564777154,0.0001850563606458625,0.0001016613051138171,3.6447557094670476e-05,0.00017862364212526305,7.495537893113391e-05,3.526040336453342e-05,1.6347510057222578e-05,6.42627283547312e-06,0.0003369442540589284,0.0001472378762727794,4.468647693239931e-05,1.214703216010054e-05,1.3215242100818219e-05,6.901658459894112e-05,0.0001680144479735537,0.0002607683240366022,0.000203139523460466,0.0001482176836731425,0.0002682559837396176,0.00030115206519863995,0.0002108650827983308,0.00038564973247429314,0.00046728928293979336,0.00010187500218345544,0.0002638865301900646,4.254469099428042e-05,0.00011433073610099666,2.7705963335469754e-05,7.192209325199332e-05,1.3205967526721545e-05,4.161690843058577e-05
hw_pdf4lhc_unc_28,0.0012057272938529437,2.7019662538376778e-05,0.00011858727261776034,0.00018591523098631586,0.0003019141408939368,0.00020143022456527116,6.10357439665724e-05,1.319603030347877e-05,0.0001643016043182099,0.000262727702576555,0.00021210960062087507,8.78178485538914e-05,2.3979737222301694e-05,0.0001258392016976002,0.00019999920697789844,0.00018494693458817978,0.00010155014503477431,3.640155898546983e-05,0.00018085291293968667,7.488830134818022e-05,3.5236937878720114e-05,1.6343309161067192e-05,6.439845331686282e-06,0.00033667277654539146,0.00014708678613799332,4.465222191558684e-05,1.212167254617314e-05,1.32137018601903e-05,6.90254908710965e-05,0.00016800418109229028,0.0002607295035226169,0.00020307917833764782,0.00014818346998994697,0.0002682179334037756,0.0003010462282068489,0.00021078452933495122,0.0003855269891695353,0.00046707612164589065,0.00010184051029646715,0.00026374554805365673,4.256400224897279e-05,0.00011434654396494979,2.77501709315848e-05,7.201217125594272e-05,1.3273488900106959e-05,4.173304768833254e-05
hw_pdf4lhc_unc_29,0.0012057240934122554,2.7009304269450298e-05,0.00011851674745662469,0.00018592439552041039,0.0003019215073929704,0.00020143005330124927,6.102941666202274e-05,1.3192361795231496e-05,0.00016430834598930136,0.0002627339705684588,0.00021211085939408205,8.781296764719422e-05,2.3974902495657357e-05,0.0001258444230439354,0.00020000557559488074,0.0001849488004096184,0.00010154653498304549,3.6396762192636644e-05,0.00018073558818636074,7.488589174340446e-05,3.523215901056773e-05,1.633903865595239e-05,6.437491837293119e-06,0.00033666684780629474,0.0001470762178453573,4.464500965241135e-05,1.2117719294976393e-05,1.3214364743106897e-05,6.902904610480371e-05,0.00016801254178869216,0.0002607388855413442,0.00020308176698200615,0.0001481908832702514,0.0002682268877745349,0.0003010506185527265,0.0002107969870865695,0.000385541214532664,0.0004670845483624678,0.00010184330573716534,0.00026375310119826345,4.2562539250414345e-05,0.00011434427386363219,2.7746211208635896e-05,7.200646090468123e-05,1.3271338578453508e-05,4.172760068049191e-05
hw_qcd_0,0.001205885131986673,2.7732232288829608e-05,0.00012236092000085554,0.00018439917018670814,0.00030039684952023224,0.00020252994997486961,6.254416737388956e-05,1.3760986672398522e-05,0.00016331731326259293,0.00026175256837638396,0.00021285302433631266,8.935478215512605e-05,2.4779812924325177e-05,0.00012526958406598057,0.0001995259386759278,0.00018552998883255133,0.00010292491326021962,3.742373684765273e-05,0.00018651760438444487,7.591519950647183e-05,3.617053311296004e-05,1.707579516825359e-05,6.820406765541265e-06,0.00033989184301671377,0.0001500396244682719,4.609892656592356e-05,1.2670384179290798e-05,1.3126739921785383e-05,6.837043277453044e-05,0.00016666484017974892,0.000259054145797388,0.00020286217449994522,0.00014695491696793344,0.0002664183038411072,0.00030085897384346793,0.0002093748688689691,0.00038342891149004214,0.00046671235567087013,0.00010171055175183105,0.00026371837658570015,4.266944595726027e-05,0.00011473719172197634,2.8006333158794107e-05,7.24777522857601e-05,1.3435944460871331e-05,4.214249815133704e-05
hw_qcd_1,0.0012057696677787672,2.7259129504214784e-05,0.00011893908117718141,0.00018752082706194518,0.0003022094277081352,0.00020014130492961802,6.01067255949814e-05,1.288076215804047e-05,0.00016549774150934692,0.00026302817598363354,0.00021114832645966047,8.688991844803937e-05,2.355829111408028e-05,0.0001265450049234305,0.00020021354016144943,0.0001843375769448276,0.00010075772708260293,3.5909611229998464e-05,0.00018137313029069157,7.426996250538612e-05,3.480294595501104e-05,1.600308750372567e-05,6.2853203855252e-06,0.000334280762896656,0.00014548241716084772,4.398033480925312e-05,1.1910390273830381e-05,1.3409927166786909e-05,6.990784551107406e-05,0.00016966766797383908,0.00026197283687215975,0.00020264865914266367,0.00014945593208706286,0.0002691331897895383,0.00030016307415554547,0.00021238594767522347,0.00038667399720833715,0.0004660302994333766,0.00010201955167537162,0.00026381252019832635,4.2597502436543595e-05,0.00011429600202947859,2.7741662800817205e-05,7.19578832387508e-05,1.3280340143491125e-05,4.171848496916874e-05
hw_qcd_2,0.0012060983403860413,2.68636158351911e-05,0.00011605380776439801,0.00019020278570026846,0.00030379878004707124,0.00019816357162598505,5.8093768283209323e-05,1.2162295294272185e-05,0.0001673744448512766,0.0002641598406117569,0.00020975754177509086,8.485691753195853e-05,2.2561476288425244e-05,0.00012765024169710372,0.00020083300672193261,0.0001833764763937079,9.89805940009181e-05,3.4675480230329504e-05,0.00017711108906142144,7.291806163786875e-05,3.3689514958374833e-05,1.513155771394494e-05,5.854130632239887e-06,0.0003296669328505351,0.00014174926974145445,4.2252474934151375e-05,1.129740633685953e-05,1.364752000445904e-05,7.122116514490692e-05,0.00017224041298391935,0.0002644850621085674,0.00020250367504502054,0.00015160587096637774,0.0002714851072421268,0.00029962845210801793,0.0002149705057191986,0.00038949716175954856,0.0004655517729755511,0.00010229568190337504,0.0002639420436511053,4.2543320944718416e-05,0.00011394611619910495,2.7528112423623065e-05,7.15364612094005e-05,1.3146951519090417e-05,4.137440619998102e-05
hw_qcd_3,0.001205938952568986,2.748002081615532e-05,0.00012194741730082882,0.0001828086809347383,0.0003000914969225095,0.00020383170105302078,6.350913396495678e-05,1.4095566713213171e-05,0.00016213055946716633,0.0002614501381846485,0.0002138287622604916,9.031846329764039e-05,2.522668891683977e-05,0.00012456945511386944,0.00019931423801887617,0.00018615357339695987,0.00010374928198731014,3.794473416642697e-05,0.00018590086779763165,7.65607231145614e-05,3.663345957049782e-05,1.7441205509685307e-05,6.989399006889071e-06,0.0003423513009694529,0.0001517199706427735,4.6811342138516326e-05,1.2897575612384668e-05,1.2933275098674548e-05,6.750340552182456e-05,0.00016501972354084082,0.0002578126447285694,0.00020328783329662888,0.00014569506275621526,0.00026550024329518874,0.0003017378241984756,0.00020778926773136697,0.0003822827344979724,0.00046776108415225176,0.00010153403880671595,0.0002636616276714514,4.2635423389445764e-05,0.00011478994603754561,2.8013200175002507e-05,7.253003677700227e-05,1.3426173790921195e-05,4.215578939847359e-05
hw_qcd_4,0.0012059733946985754,2.6622822909946752e-05,0.00011564308558205452,0.0001885839043370254,0.0003035188757535873,0.00019945118762371443,5.899513303655039e-05,1.2459195625032917e-05,0.00016617173807478445,0.00026386854022050803,0.000210716367155281,8.575791290176122e-05,2.296171753238457e-05,0.00012694185476432731,0.0002006226989707724,0.00018398198684361477,9.975213311020255e-05,3.514329012414827e-05,0.00017650283122304885,7.351715751826961e-05,3.4099577396243834e-05,1.5448345327276423e-05,5.994678713379953e-06,0.0003320188900726372,0.00014329441658825939,4.289052142532718e-05,1.14970995691602e-05,1.3448508401429504e-05,7.032385430437569e-05,0.00017056054180353457,0.0002632429537236591,0.000202943254307475,0.0001503239795444614,0.0002705760659383024,0.00030052318741814814,0.00021336370376458228,0.00038836250255297233,0.00046661396102024315,0.00010211633978768315,0.0002638776123109394,4.2507051000428325e-05,0.00011398978075182519,2.753289569579454e-05,7.15806687619021e-05,1.3135762712821746e-05,4.138013168021695e-05
hw_qcd_5,0.0012060228480994934,2.7274171654898574e-05,0.0001216079587776651,0.00018150135323394005,0.00029982933093894074,0.00020491254930186427,6.432376555954986e-05,1.4381946603203393e-05,0.00016115463995469484,0.00026119520739029123,0.000214639704241302,9.11313849993162e-05,2.5607929938378293e-05,0.00012399371041453645,0.0001991383121517712,0.0001866734619691334,0.00010444422564799193,3.8388510031823625e-05,0.0001853947365691553,7.710688715823032e-05,3.703022444027347e-05,1.775624761315801e-05,7.136850663181909e-06,0.0003444126331661819,0.00015314335665054979,4.741877822317326e-05,1.309211256426804e-05,1.2776103940894961e-05,6.679650915611995e-05,0.0001636703540306963,0.0002567834902305083,0.0002036350195896132,0.0001446591215783761,0.0002647351631082017,0.000302459766063093,0.00020648486552427164,0.000381329032784346,0.0004686228470292445,0.0001013892100421314,0.000263617625058609,4.260795443393232e-05,0.00011483618114386596,2.8019707000222784e-05,7.257530574064987e-05,1.3418367519895489e-05,4.216854502888841e-05
hw_qcd_6,0.001205726772405525,2.6812302023167777e-05,0.00011818796756115859,0.00018459514512861444,0.00030166733393567234,0.00020251010353022794,6.182231324716663e-05,1.3463303048409688e-05,0.00016331944102411752,0.0002624820614898223,0.000212918205853094,8.860337694811331e-05,2.4338771510916957e-05,0.00012526107427923605,0.0001998273532565897,0.00018546290395780402,0.00010222352254440401,3.6819810183697414e-05,0.00018025639848281186,7.54152428707679e-05,3.560879624584736e-05,1.6633655128278488e-05,6.572208386768513e-06,0.0003386940441955924,0.00014844916700838636,4.522416792667156e-05,1.230378711243024e-05,1.3053762310147405e-05,6.83042404076622e-05,0.0001666390124798008,0.000259701760560018,0.00020343555586490892,0.00014713847256539336,0.00026745917140044603,0.0003017800202523007,0.00020947505004578724,0.00038458582450773287,0.00046795458210082406,0.00010169538532422845,0.00026370400750667797,4.253380485029488e-05,0.00011438577988502322,2.7752937742754827e-05,7.204733852927693e-05,1.3261317383403908e-05,4.1736917641695407e-05
hw_qcd_7,0.0012059071682285912,2.6426246483091798e-05,0.00011530577344634948,0.00018725330129789372,0.00030327790698696916,0.00020052042866871585,5.975609017118352e-05,1.2713326999986063e-05,0.00016518277929380756,0.00026362299033830526,0.0002115132673018263,8.651792891949727e-05,2.330306763464237e-05,0.00012635936256800122,0.00020044800892107378,0.0001844867544651625,0.0001004023795290166,3.554147566099265e-05,0.00017600357299044585,7.402447323989597e-05,3.445130930138768e-05,1.5721574825525033e-05,6.117361212437619e-06,0.0003339901593598101,0.00014460308563465742,4.343433890375895e-05,1.1667953448320059e-05,1.3286827389922685e-05,6.959233518833754e-05,0.00016918270496437098,0.00026221338571813497,0.00020330216902965034,0.00014926992843772172,0.0002698185123074232,0.00030125862321060795,0.00021204190019775374,0.00038741848931195917,0.00046748722887361656,0.00010196921355399952,0.000263827280786255,4.247774740099987e-05,0.00011402839552173551,2.7537646221272563e-05,7.16191762170094e-05,1.3126772012716913e-05,4.138653318112163e-05
