,ALL,UNKNOWN,QQ2HLNU_FWDH,QQ2HLNU_PTV_0_75_0J,QQ2HLNU_PTV_75_150_0J,QQ2HLNU_PTV_150_250_0J,QQ2HLNU_PTV_250_400_0J,QQ2HLNU_PTV_GT400_0J,QQ2HLNU_PTV_0_75_1J,QQ2HLNU_PTV_75_150_1J,QQ2HLNU_PTV_150_250_1J,QQ2HLNU_PTV_250_400_1J,QQ2HLNU_PTV_GT400_1J,QQ2HLNU_PTV_0_75_GE2J,QQ2HLNU_PTV_75_150_GE2J,QQ2HLNU_PTV_150_250_GE2J,QQ2HLNU_PTV_250_400_GE2J,QQ2HLNU_PTV_GT400_GE2J,QQ2HQQ_FWDH,QQ2HQQ_0J,QQ2HQQ_1J,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_GT25
hw_pdf4lhc_unc_20,0.0010301273302427783,2.3207700637787903e-06,0.0007840378030225734,0.0002163763624154421,0.00017236438005321656,8.696775282549786e-05,4.317121951759839e-05,1.9806324279942894e-05,0.00011695263710909146,0.00010185452605722784,6.0810497376247856e-05,3.1707683476670984e-05,1.606845324994007e-05,7.908927890111448e-05,7.410660460452024e-05,4.900936289095354e-05,2.7830627327538084e-05,1.4874426340253368e-05,0.00022489177520648073,0.00012988054349239746,0.0003071063304327591,6.709532353730705e-05,0.00023231028949203107,0.00010158161599947909,7.650142544504767e-05,0.00019008061119385542,0.0001768259862124347,3.538462874420052e-05,7.925839039631932e-05,1.2560138788829664e-05,3.1925165068314964e-05,7.5075092736564766e-06,2.0824243136370394e-05,3.9679370622078125e-06,1.2766092756349078e-05,1.7047597092641075e-05,4.110687043563276e-05,7.651438706365023e-06,1.988042934704381e-05,5.469018373691608e-06,1.4136687224055625e-05,3.2173242338834518e-06,9.106031921224494e-06
hw_pdf4lhc_unc_21,0.0010364171807059385,2.31122126123364e-06,0.0007924302145343987,0.00021630812180216326,0.0001715893544828064,8.658836076008865e-05,4.282543884087863e-05,1.96057959604424e-05,0.00011700442076865198,0.00010180099537490863,6.065143780870494e-05,3.154193703152767e-05,1.5956710911737364e-05,7.919105306081676e-05,7.414945559531368e-05,4.899235696998235e-05,2.7780520246138214e-05,1.4837356397923472e-05,0.00022614270978966514,0.00012989685118469806,0.00030699259885462633,6.701222753283172e-05,0.00023188233421998376,0.0001015567681420922,7.644231506584879e-05,0.0001898197083220135,0.00017683137453041093,3.5384366732354146e-05,7.930096436864054e-05,1.2561410491254764e-05,3.196833426446907e-05,7.513051054591015e-06,2.086903973981732e-05,3.97863746834508e-06,1.279487052729937e-05,1.6973566705472274e-05,4.104928214704839e-05,7.636274134987105e-06,1.9871672231143123e-05,5.468095215967154e-06,1.4152934167232447e-05,3.226838073088858e-06,9.12201230407658e-06
hw_pdf4lhc_unc_22,0.0010315459347060183,2.324635691213874e-06,0.0007858380774649964,0.0002164819225019689,0.00017254783478014898,8.69117708640113e-05,4.3105990201177416e-05,1.9749373945995886e-05,0.00011693265724187586,0.00010184683320432331,6.0797587133435126e-05,3.168759824813097e-05,1.603203193244541e-05,7.909579762371155e-05,7.411604020593876e-05,4.9016640524869086e-05,2.7855024487154366e-05,1.487211465065418e-05,0.00022521461984330407,0.00012985167064047176,0.00030700731084908197,6.708457554130232e-05,0.00023220475380496969,0.00010158631694871176,7.648468147639855e-05,0.00019001144109159318,0.00017682869797888036,3.5404448869824565e-05,7.929502859050679e-05,1.2568193188807615e-05,3.196010856645272e-05,7.513830194831814e-06,2.085490129859344e-05,3.973376119676857e-06,1.2787818757819352e-05,1.704190066250359e-05,4.111736531359489e-05,7.650015384813913e-06,1.9891588144719104e-05,5.475897501517386e-06,1.4139508069913956e-05,3.2288309074568585e-06,9.127909272316243e-06
hw_pdf4lhc_unc_23,0.0010325797574945953,2.321452176605081e-06,0.0007873026973930453,0.00021635693165566054,0.0001724969653964904,8.689679008747162e-05,4.309065039981014e-05,1.9747232926986478e-05,0.0001169056835452983,0.0001018045292374433,6.076233536329549e-05,3.166014238169422e-05,1.6008064932840012e-05,7.906694445639757e-05,7.407872027372893e-05,4.8979233856283235e-05,2.7802258290952048e-05,1.4844632459467267e-05,0.00022521258684890904,0.00012987348415249486,0.0003070550913518716,6.707866686410346e-05,0.00023220590693599725,0.00010154018663770074,7.646580582405151e-05,0.00018996517399357313,0.00017674444580566327,3.536785112217777e-05,7.922482282486814e-05,1.2546669405831625e-05,3.19130959623181e-05,7.498539193279098e-06,2.0818157132959574e-05,3.967962544124575e-06,1.276103082710073e-05,1.7014259872733508e-05,4.1057384559000776e-05,7.63393861343603e-06,1.9847889750999503e-05,5.46095162823953e-06,1.4110432756330898e-05,3.2109092709472624e-06,9.089016383605947e-06
hw_pdf4lhc_unc_24,0.0010312624928145225,2.3120358173456922e-06,0.0007855059383393086,0.0002162932363762293,0.00017283012291079337,8.692311259182594e-05,4.3196691952372914e-05,1.9822752337692607e-05,0.00011685142173032691,0.00010180079815620539,6.0798435531518277e-05,3.173255332318788e-05,1.6100515493140563e-05,7.902252874369016e-05,7.406254261896518e-05,4.9012364647145274e-05,2.7854420007933866e-05,1.4934728894832288e-05,0.0002255878194400927,0.00012977189481304749,0.00030688685951488405,6.705240936612827e-05,0.0002321648423293705,0.00010150151208988211,7.645007874136459e-05,0.00018995510278747366,0.00017670568492585796,3.5356837049252446e-05,7.92374034356022e-05,1.2564778282154525e-05,3.194326211178316e-05,7.5099763258871904e-06,2.0824947173343283e-05,3.9869251997487775e-06,1.2792977520269511e-05,1.7047823785553815e-05,4.11186027000537e-05,7.651821540587219e-06,1.9902518862320137e-05,5.4523124717675824e-06,1.4164818011662783e-05,3.2383212671434223e-06,9.137218327338224e-06
hw_pdf4lhc_unc_25,0.0010291996153874217,2.3291878598172858e-06,0.0007827933376224164,0.0002164235783439533,0.00017261940993153183,8.685779282268876e-05,4.310578945783091e-05,1.9788505665331934e-05,0.00011698129712947521,0.00010185448567867354,6.0794540874952154e-05,3.167952382313686e-05,1.6044536591053255e-05,7.912809682008762e-05,7.414609306454754e-05,4.900955774221821e-05,2.784507876496992e-05,1.4893666700072217e-05,0.00022499020869526512,0.0001298911541045233,0.0003070350592248103,6.704437028061493e-05,0.0002321677468018798,0.0001016024904795547,7.647467721009253e-05,0.00019003624202660737,0.00017687879850239118,3.5397699485564096e-05,7.929121427225247e-05,1.2557120155117374e-05,3.194212232340976e-05,7.508682089156602e-06,2.0837719447293882e-05,3.9714777660235035e-06,1.2760398875211965e-05,1.7041876906255293e-05,4.1107273554150284e-05,7.663500743360421e-06,1.9892110240145787e-05,5.4883658265106806e-06,1.4145872839631088e-05,3.217653326386293e-06,9.1094672168431e-06
hw_pdf4lhc_unc_26,0.001030505568304584,2.314828153013213e-06,0.0007841948831461864,0.00021619003820906425,0.00017221056202830216,8.688975485157502e-05,4.312933340106455e-05,1.9940039066103195e-05,0.00011685690824172542,0.00010176757256910277,6.075376852313743e-05,3.181719568022576e-05,1.604603369717401e-05,7.903103509846818e-05,7.406199121602078e-05,4.897320777767219e-05,2.781990005010888e-05,1.5154269449650854e-05,0.0002272621229693547,0.0001297998533259234,0.00030691734787241775,6.704573836239513e-05,0.00023215065738467014,0.0001014957773462555,7.643702301736927e-05,0.00018993940461410697,0.00017669751486413293,3.5347275091225846e-05,7.927476291125372e-05,1.2608700289592242e-05,3.191270578880608e-05,7.497529416235565e-06,2.08039885241744e-05,3.962510032651257e-06,1.2765029336644744e-05,1.7025465631847408e-05,4.109929099949074e-05,7.636385408146965e-06,1.9848798616811462e-05,5.46189548219401e-06,1.439402490884229e-05,3.205984759305112e-06,9.084277425170715e-06
hw_pdf4lhc_unc_27,0.0010284144403211824,2.320117133224905e-06,0.0007817592761879953,0.00021644492858295704,0.00017277023392358516,8.694472345673968e-05,4.311623257344192e-05,1.9773005580810576e-05,0.00011697754093244778,0.00010185825686238683,6.078980972479351e-05,3.166552967340695e-05,1.6021712681610014e-05,7.910250907318487e-05,7.410695371687906e-05,4.899261448169043e-05,2.7809381292384318e-05,1.486388574428172e-05,0.0002243412693807809,0.0001299683297745715,0.0003072561036359766,6.71083880551425e-05,0.0002323497493494109,0.00010159429802486702,7.651907276915847e-05,0.00019008056996932144,0.00017683206419642956,3.536836306531761e-05,7.924381075949796e-05,1.2552919386067741e-05,3.1920467230955246e-05,7.500521720524888e-06,2.0820767458181672e-05,3.957920854499659e-06,1.2750061272395442e-05,1.7021324445486504e-05,4.106122475128639e-05,7.639262801545351e-06,1.9851825237439195e-05,5.466753780545046e-06,1.410216663521331e-05,3.217220668248108e-06,9.089455119697628e-06
hw_pdf4lhc_unc_28,0.0010309394186536842,2.3436524901337502e-06,0.0007851529731170697,0.00021637440928733314,0.00017226822114317438,8.69130368718997e-05,4.3107438364226014e-05,1.9775022789194884e-05,0.00011691412536449172,0.00010178652819544206,6.0754462003227994e-05,3.165745803035512e-05,1.602470062100002e-05,7.90429422329689e-05,7.405337531230064e-05,4.8964617451893116e-05,2.7783337825704007e-05,1.4843424629023692e-05,0.00022514118228987204,0.00012991779448874393,0.00030719675151505074,6.708831840362029e-05,0.00023227755836907813,0.00010151837108201866,7.647579786412793e-05,0.00018997939275248416,0.00017669911779193126,3.53507917585003e-05,7.917151573257747e-05,1.253855187641452e-05,3.1890831038132056e-05,7.49456541023117e-06,2.0801286954301195e-05,3.971680260536979e-06,1.2752049533597121e-05,1.701685266154695e-05,4.104690770784653e-05,7.639423572039262e-06,1.984711177503032e-05,5.454167803591709e-06,1.409091705865597e-05,3.2043035216193665e-06,9.08090595841492e-06
hw_pdf4lhc_unc_29,0.0010267766387990203,2.3165540226969136e-06,0.0007795937403485357,0.00021661898661233964,0.00017225524162042195,8.694368231406348e-05,4.310945722219037e-05,1.9774754549109894e-05,0.00011700418237067093,0.00010186286458709068,6.077639755630834e-05,3.166189118818821e-05,1.603130222513909e-05,7.911475756060779e-05,7.409584043765769e-05,4.898361039291641e-05,2.779696416190296e-05,1.4842331908779047e-05,0.0002243972060775509,0.00012999011360779225,0.000307395808505307,6.711360782597272e-05,0.00023237199692707557,0.00010157505011309071,7.652807465207162e-05,0.00019009373850174891,0.00017681861348368266,3.535613467554795e-05,7.921213057351383e-05,1.254294597031803e-05,3.189032516517401e-05,7.496869182871492e-06,2.0806758284090755e-05,3.960775870432476e-06,1.274881812758186e-05,1.7015887473584817e-05,4.104560830401053e-05,7.637496895066153e-06,1.98427183053594e-05,5.45999294120285e-06,1.4101075827316937e-05,3.2061428045129055e-06,9.080708193120181e-06
hw_pdf4lhc_unc_30,0.0010305229064467686,2.3108935203495993e-06,0.0007845807922540644,0.00021629508826945644,0.00017219408136197277,8.693904036721309e-05,4.3137769912531234e-05,1.9776141795164733e-05,0.00011695929988779797,0.00010185422525871399,6.0797192421718154e-05,3.168646827895697e-05,1.6035294623284853e-05,7.909658435486735e-05,7.410511472140705e-05,4.8996134009389946e-05,2.7799602774601398e-05,1.4831703407396136e-05,0.00022518219754672574,0.00012986716136838213,0.00030707533601197337,6.708901110897097e-05,0.00023226484566757618,0.00010159552947871665,7.648936807128205e-05,0.000190069195532534,0.00017683749579377133,3.537447010773811e-05,7.924749846198293e-05,1.2543274698511478e-05,3.189982923274557e-05,7.489470608998517e-06,2.079236483517339e-05,3.957868168392286e-06,1.2756207283270964e-05,1.7028694220339218e-05,4.1064331022849206e-05,7.631526964184498e-06,1.9835850840892556e-05,5.454026633181343e-06,1.4091274896333579e-05,3.2076796736971328e-06,9.074977517418649e-06
hw_pdf4lhc_unc_31,0.0010308421647778315,2.3104022215753355e-06,0.0007847855793473592,0.00021655461188438635,0.00017283597433697255,8.700249949800324e-05,4.315711217722362e-05,1.9794091344602598e-05,0.00011696594230486526,0.00010185547275673898,6.0786371693217265e-05,3.166942032390595e-05,1.6025728960259302e-05,7.907331744550556e-05,7.405996660481814e-05,4.896931268815016e-05,2.777892597922177e-05,1.4839899314416435e-05,0.0002245437048904874,0.00012999987929838275,0.0003073553525871057,6.714133482315032e-05,0.00023246448733956499,0.00010158538353444124,7.652705764994067e-05,0.00019010190293319837,0.00017678624314043843,3.536484998152107e-05,7.920414343086196e-05,1.254803052741904e-05,3.188352220990635e-05,7.4983304353552924e-06,2.0801153241157146e-05,3.953625903624588e-06,1.272650532557111e-05,1.7022618387068756e-05,4.103117684304279e-05,7.629234583540257e-06,1.981934487995946e-05,5.44480235539379e-06,1.4077975826823578e-05,3.2067433997185983e-06,9.072100839345768e-06
hw_pdf4lhc_unc_32,0.0010313262181469683,2.3154402843406562e-06,0.0007857317473494501,0.00021625711443732016,0.00017230601546233755,8.689679528549238e-05,4.3110923939218955e-05,1.978819156262851e-05,0.00011686418045061415,0.00010178321853745399,6.076046131115378e-05,3.167892743471663e-05,1.6052389034161068e-05,7.903835950824331e-05,7.40659132818421e-05,4.898317535937286e-05,2.7821786791825126e-05,1.4873167898145478e-05,0.00022552477136730784,0.00012981806119719442,0.0003069591088284949,6.705135860433037e-05,0.00023214664772308082,0.00010150994737196626,7.644786020169325e-05,0.0001899317084493506,0.00017670345725667564,3.5362361258287266e-05,7.921672270500716e-05,1.255083845301866e-05,3.191741930483606e-05,7.5014990057564e-06,2.082769695444461e-05,3.9687125419727626e-06,1.2770382482497058e-05,1.7036623715644895e-05,4.108833409305736e-05,7.65171044421321e-06,1.9875480354814382e-05,5.478664990348953e-06,1.413497746843702e-05,3.2210665224895824e-06,9.103731558974942e-06
hw_pdf4lhc_unc_33,0.0010304170823014253,2.3158082121322926e-06,0.0007844606316896952,0.00021626921189559254,0.00017241028485213936,8.69583684387803e-05,4.314692180651199e-05,1.9785032930453406e-05,0.00011691028315841833,0.00010181705171111902,6.078152330821293e-05,3.168705224959074e-05,1.6050490453587967e-05,7.905092291774616e-05,7.406338066467127e-05,4.89817727933573e-05,2.7809118144188542e-05,1.4853693139643399e-05,0.00022506169109455382,0.0001298885872761806,0.0003071244102398077,6.709363315759988e-05,0.00023230164837318608,0.00010154837346354442,7.648666030051159e-05,0.00019002007243112143,0.00017674386294120174,3.536342383476193e-05,7.921159244448038e-05,1.2551937978714697e-05,3.190563351243541e-05,7.498849187963689e-06,2.0812836994828772e-05,3.963499339773141e-06,1.276308363778287e-05,1.7033267493888603e-05,4.1075942186416426e-05,7.641481007788935e-06,1.9862611636728126e-05,5.464770149493671e-06,1.4123570799585873e-05,3.2195066381107385e-06,9.102221085830865e-06
hw_pdf4lhc_unc_34,0.001031016119400535,2.319773015122904e-06,0.0007833175922689645,0.0002165216848545491,0.000173714776894137,8.687653739458277e-05,4.313320596041506e-05,1.9797341402046113e-05,0.0001168707449905359,0.00010180468081028044,6.080531012152134e-05,3.175590642202476e-05,1.607996606877075e-05,7.906180223276886e-05,7.41002012026967e-05,4.9013808238941405e-05,2.7886966485649924e-05,1.4914887809177208e-05,0.0002311291039733587,0.00012975060918001395,0.00030684486710241213,6.702654971869182e-05,0.0002320737075604982,0.00010154156531726889,7.643629128443745e-05,0.00018996004737586859,0.00017681301381128656,3.538791317045553e-05,7.929746612499693e-05,1.2568130066914098e-05,3.197723261348243e-05,7.520298394668687e-06,2.0840649605483578e-05,3.9716584990061934e-06,1.2799991315448058e-05,1.7046847166158085e-05,4.112209328493757e-05,7.661930373746804e-06,1.9894568652686123e-05,5.471344151823818e-06,1.4157574219705729e-05,3.2192951605628848e-06,9.11708212571616e-06
hw_pdf4lhc_unc_35,0.0010270296970773946,2.317774196491445e-06,0.0007799224147946842,0.00021666065436650006,0.0001723981080793013,8.698591658255663e-05,4.317147327339861e-05,1.9810329548841353e-05,0.00011695521756759989,0.00010186395536330179,6.0814291353614504e-05,3.1705425191448174e-05,1.606795094768626e-05,7.908871257461772e-05,7.409717833538816e-05,4.9008142791525405e-05,2.78277918152451e-05,1.4869024754135037e-05,0.00022444980088252506,0.00012992410162662385,0.00030722560399146535,6.711129208709811e-05,0.00023237463091302927,0.00010158873385628698,7.651059098844997e-05,0.00019009373626999764,0.00017683066306178793,3.538612127247789e-05,7.925769143632081e-05,1.256249726237215e-05,3.191867409075402e-05,7.511440803000028e-06,2.082028475667549e-05,3.961606684539374e-06,1.2753994274295739e-05,1.705168622718934e-05,4.1096864550429356e-05,7.649951565155055e-06,1.9872533610918946e-05,5.472135132615768e-06,1.411450959081322e-05,3.220637443076312e-06,9.101059800782276e-06
hw_pdf4lhc_unc_36,0.001030886754674477,2.3181243096907705e-06,0.0007849380248516694,0.00021622429635934505,0.00017256782133269323,8.69435013120502e-05,4.314344301330863e-05,1.976217564267107e-05,0.00011703879235954043,0.00010193519293619979,6.084679205537985e-05,3.1705737596542006e-05,1.6041466945755348e-05,7.918700744162071e-05,7.419081707429029e-05,4.906985916605454e-05,2.785333957066376e-05,1.4874203370287548e-05,0.0002248857593857867,0.00012984269244989419,0.00030705261370805956,6.709746963857321e-05,0.00023225912925540677,0.00010167657950308723,7.652283671610284e-05,0.00019015059584367213,0.00017701830865107514,3.5435962942009966e-05,7.938841199117199e-05,1.2579837329832892e-05,3.198088830634547e-05,7.516201701236909e-06,2.0862061637266693e-05,3.963327147361027e-06,1.2769038941234392e-05,1.7050423889651046e-05,4.114131783131877e-05,7.64652791626054e-06,1.9893587654364363e-05,5.464010474674796e-06,1.4129149780857608e-05,3.2256256867693963e-06,9.111931572360425e-06
hw_pdf4lhc_unc_37,0.0010303228587151925,2.3161728619923754e-06,0.0007843433278326803,0.00021637231269648965,0.00017289683995173002,8.696551993494768e-05,4.3181174825033145e-05,1.9825899430875408e-05,0.00011688331840316562,0.00010180946965230321,6.0795107965707104e-05,3.1709452846235754e-05,1.6069585417530107e-05,7.903241229232833e-05,7.404712199273637e-05,4.898106054783092e-05,2.782488382248973e-05,1.4872846604191885e-05,0.00022478983585239376,0.00012984696232287956,0.0003070382505301557,6.707803469241117e-05,0.00023226815393163135,0.00010153617644169116,7.647036829653732e-05,0.0001900043249520681,0.00017672804557641687,3.5368997324378767e-05,7.921034186415585e-05,1.2554508185114822e-05,3.190318831018749e-05,7.50385117301956e-06,2.0808480191538572e-05,3.9563918854063675e-06,1.2747089896253116e-05,1.7048269246497178e-05,4.1081532158833196e-05,7.644787251549245e-06,1.986040361054463e-05,5.459030375760085e-06,1.4106203369411079e-05,3.216692074702705e-06,9.094679976502506e-06
hw_pdf4lhc_unc_38,0.0010257300735079735,2.3245995723388275e-06,0.0007782284763995887,0.00021641259132743434,0.00017249440779648062,8.706247715101594e-05,4.326881412832604e-05,1.9928698650741023e-05,0.00011695146233551145,0.00010188715903886226,6.087581189662387e-05,3.17774206168878e-05,1.6156405063034214e-05,7.908383619340394e-05,7.411449849525884e-05,4.903770913495873e-05,2.7871759673873457e-05,1.4916583815191436e-05,0.00022431381593090999,0.00012988649202289095,0.00030718351569881063,6.711053169309472e-05,0.0002324179732015647,0.00010161146304058697,7.652177379350598e-05,0.00019016405842921214,0.00017687016886904215,3.5410620809392305e-05,7.92953404427367e-05,1.2579355271149646e-05,3.194007892208285e-05,7.517471298528659e-06,2.0826770671899432e-05,3.963437364159069e-06,1.2758748900799583e-05,1.710588427529342e-05,4.1177537378811475e-05,7.68442672425859e-06,1.9908425138569395e-05,5.487442695526161e-06,1.4148840396170252e-05,3.2245058772300963e-06,9.100573058496156e-06
hw_pdf4lhc_unc_39,0.0010331568092773365,2.3238547648038814e-06,0.0007879863861275325,0.00021634103851524893,0.0001724584526273381,8.699951891152384e-05,4.3199280201917717e-05,1.9815963218057692e-05,0.00011693185084465558,0.00010189531117584392,6.086993108115918e-05,3.1745062825827536e-05,1.6080733480723927e-05,7.913230849211778e-05,7.418125393274775e-05,4.9077141881818256e-05,2.7888943385533237e-05,1.4904510016023792e-05,0.00022534349288587282,0.00012972555594304423,0.0003067270789354228,6.70711581164851e-05,0.0002321946793666782,0.00010162519115112744,7.64947821505904e-05,0.0001900974358806166,0.00017694579284128136,3.544532957793758e-05,7.93948917607439e-05,1.2589758418023315e-05,3.199530776548814e-05,7.53066064037572e-06,2.0876250095574436e-05,3.972801406791266e-06,1.279278417057639e-05,1.70770790949563e-05,4.118850017815123e-05,7.667982905297189e-06,1.9928428378728326e-05,5.482818365984142e-06,1.4159897134227437e-05,3.232464468448008e-06,9.13636633951645e-06
hw_pdf4lhc_unc_40,0.0010310085926704645,2.3139137837566364e-06,0.0007851604042655221,0.00021655386664299478,0.00017272416348918204,8.694202824652926e-05,4.313316213973618e-05,1.9777144557925425e-05,0.00011693793221752424,0.00010183664200199388,6.077821331348082e-05,3.167565902801954e-05,1.6032796893735023e-05,7.906241188220243e-05,7.405420589532255e-05,4.897080785029981e-05,2.7800032854423973e-05,1.4843819315751726e-05,0.00022460968515065644,0.00012993551429713545,0.0003072134293215569,6.710572005569122e-05,0.000232330781704209,0.00010156125311551097,7.64942866287134e-05,0.00019003390752158922,0.00017675829893195442,3.537287665604068e-05,7.921016363309603e-05,1.2554226952883452e-05,3.189841534024395e-05,7.499720255894226e-06,2.0801004223001407e-05,3.956929388973504e-06,1.274552192670537e-05,1.7027672827223367e-05,4.1044555603889775e-05,7.637233885832158e-06,1.9834720742120334e-05,5.448952341001734e-06,1.408616841878741e-05,3.214731219229367e-06,9.083117386392442e-06
hw_qcd_0,0.0014957638767051197,2.495805517478834e-06,0.0012629988703801284,0.00026392139912488513,0.00020671427101211606,0.00010081007652573858,5.235374596857113e-05,2.2389827625724205e-05,0.00012038122814500866,0.00010690859032599605,6.13078293425849e-05,3.184521177568761e-05,1.6041389121333907e-05,8.620166909859734e-05,7.919073665190566e-05,5.192744987926963e-05,2.9272905676967545e-05,1.5209287075974168e-05,0.000339617782456306,0.00014612274010408064,0.0003729127791633137,7.694482556571495e-05,0.0002830385945448587,0.00010641099943486662,8.826021271903686e-05,0.00019309279826057539,0.0001859229521323107,3.981117182044317e-05,8.868544292916575e-05,1.4683643864127189e-05,3.763453842624609e-05,9.282120972531263e-06,2.4756280676216845e-05,4.769472556423183e-06,1.5483438954137643e-05,1.742033993049288e-05,4.3247345556630003e-05,8.086612576221162e-06,2.162872240572292e-05,6.447235281790845e-06,1.5632102936592957e-05,3.722234663227151e-06,1.0306339759139318e-05
hw_qcd_1,0.001762306394474578,2.410314694998365e-06,0.0015614366607746293,0.0002696724758086627,0.0002240523570926348,0.0001011550367307844,4.9591090666454115e-05,2.1493240082411504e-05,0.00011965770035613044,0.00010469148130104263,6.074282559480866e-05,3.15484949379529e-05,1.5890779195265306e-05,8.479176942945259e-05,7.784000813408271e-05,5.1053677370564086e-05,2.8723834544146224e-05,1.496756754382993e-05,0.0003169352605355728,0.0001531319137643339,0.00040346624578310844,8.190758865065377e-05,0.00029568373329207895,0.0001057605765076661,8.202151690985653e-05,0.0001917699521055792,0.00018597511321721675,3.884484428435518e-05,8.671391052941487e-05,1.4020868228768062e-05,3.6041583142122206e-05,8.648557556554173e-06,2.3442774206096107e-05,4.4049170777236795e-06,1.4379302531499863e-05,1.7207713723077218e-05,4.244241336067779e-05,7.904758004648689e-06,2.0961194185353413e-05,5.997800735493874e-06,1.5000956138282246e-05,3.507458081648592e-06,9.742089280002739e-06
hw_qcd_2,0.0020138700091372184,2.3891815496382235e-06,0.001797970180963675,0.0003061295097012761,0.00025702458697127823,0.00011227137191111491,4.942605183126382e-05,2.1247847626670918e-05,0.00012150820796178743,0.0001140685288372388,6.163666565903965e-05,3.2022514769272164e-05,1.6136780702617516e-05,8.53491876197054e-05,7.84113151511963e-05,5.1359646007347057e-05,2.8824408245050328e-05,1.506689029284423e-05,0.00036575540209798707,0.00017038684109256934,0.0004626765898015593,9.018882638123204e-05,0.0003230030786444829,0.0001073908269246766,9.198390386084113e-05,0.00019522887300981484,0.00018964959586294542,3.885347563783707e-05,8.693511241335161e-05,1.3810065112038238e-05,3.548458587069656e-05,8.32657689587452e-06,2.288671675568861e-05,4.2513778642875014e-06,1.3872551696249555e-05,1.7396530839805622e-05,4.260473691486322e-05,7.903005604788854e-06,2.0785714681011364e-05,5.792552092173171e-06,1.4763072917243824e-05,3.3990793018535906e-06,9.478175174312069e-06
hw_qcd_3,0.0009464301934937361,2.4879532661389086e-06,0.0006621408477540696,0.0002143835192881374,0.00016842705147483074,8.851918995468253e-05,4.5545362342433095e-05,2.1213533563854793e-05,0.00012040280681348389,0.00010578054126363373,6.358448733241168e-05,3.339249815969195e-05,1.7076459750472427e-05,8.25265627486415e-05,7.77017144923562e-05,5.171622762033296e-05,2.96229471900543e-05,1.5883025480468132e-05,0.0002341794057337765,0.00012622608032541408,0.000304269272854571,6.694967956507174e-05,0.00023101423732858567,0.00010526951060388517,8.059433940881267e-05,0.0001958567920468024,0.00018419105642295618,3.744756860295218e-05,8.394075987068585e-05,1.3485313118112178e-05,3.432443521356582e-05,8.190014389809558e-06,2.2571062984615785e-05,4.328847151668003e-06,1.3994393826974475e-05,1.810046128448198e-05,4.375350950179448e-05,8.225675826664439e-06,2.1416485189565455e-05,5.977920867615861e-06,1.5325357744629676e-05,3.564022171592279e-06,9.98661809883569e-06
hw_qcd_4,0.001103002849343071,2.2060928466454717e-06,0.0008700019133498332,0.00022423186809221113,0.00017997161733180676,8.840881818499042e-05,4.199047677758222e-05,1.8969050337154466e-05,0.00011529197321562433,0.00010031583156387657,5.928799517619689e-05,3.072951241880918e-05,1.5430115892220835e-05,7.715343202389649e-05,7.203248812272111e-05,4.7393708714372993e-05,2.6710407670592332e-05,1.421531733007484e-05,0.00023040580133301284,0.00013425576232251805,0.00031689092450748826,6.800607090314581e-05,0.00023785915066105152,9.96641637867819e-05,7.69144225272467e-05,0.00018735454135112445,0.00017286117268186163,3.411489801694599e-05,7.63924570349562e-05,1.197307967573661e-05,3.0396240123073662e-05,7.0669355152022505e-06,1.9717675033573063e-05,3.748891774197166e-06,1.2000281684591275e-05,1.6391142653844954e-05,3.940506928443936e-05,7.265227273399568e-06,1.883636697075831e-05,5.129993707484355e-06,1.3312221094168766e-05,2.9858065855373517e-06,8.51409334774778e-06
